,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
858,Andre Hoffman,37,H96,Midfielder,16,0,1,0,0,2,1,11,7,3,0,0,0,0,0,A,Andre,Hoffman
859,Niki Zimling,36,,Midfielder,13,1,2,0,0,3,0,9,2,12,0,0,0,0,0,N,Niki,Zimling
860,Tomas Pekhart,36,FCN,Forward,6,1,1,0,0,1,0,26,17,1,0,0,0,0,0,T,Tomas,Pekhart
861,Marcell Jansen,36,HSV,Defender,20,1,3,3,0,1,0,2,1,2,0,0,48,30,0,M,Marcell,Jansen
862,Milos Jojic,35,BD1,Midfielder,4,4,1,0,0,2,0,11,6,2,0,0,0,0,0,M,Milos,Jojic
863,Sandro Wagner,35,HB1,Forward,5,2,0,0,0,5,0,24,20,2,0,0,0,0,0,S,Sandro,Wagner
864,Robbie Kruse,34,BL1,Midfielder,4,2,2,0,0,1,0,13,11,4,0,0,0,0,0,R,Robbie,Kruse
865,Nico Schulz,34,HB1,Midfielder,15,0,0,0,0,4,0,16,8,5,0,0,0,0,0,N,Nico,Schulz
866,Tomas Rincon,34,HSV,Midfielder,17,0,0,0,0,5,0,8,5,7,0,0,0,0,0,T,Tomas,Rincon
867,Johan Djourou,34,HSV,Defender,22,0,0,2,2,1,0,3,0,2,0,0,36,18,1,J,Johan,Djourou
868,Arthur Boka,34,VFB,Defender,22,1,0,2,2,5,0,5,3,9,0,0,46,25,0,A,Arthur,Boka
869,David Abraham,33,,Defender,20,2,0,2,0,3,0,5,0,2,0,0,40,22,0,D,David,Abraham
870,Cacau,33,VFB,Forward,6,1,1,0,0,2,0,19,15,6,0,0,0,0,0,C,Cacau,Cacau
871,Benedikt Howedes,33,SCH4,Defender,18,1,0,4,0,1,1,1,1,0,0,0,36,21,0,B,Benedikt,Howedes
872,Julian Brandt,33,BL1,Midfielder,6,2,2,0,0,1,0,8,6,5,0,0,0,0,0,J,Julian,Brandt
873,Felix Kroos,33,WB1,Midfielder,13,1,0,0,0,5,0,12,7,6,0,0,0,0,0,F,Felix,Kroos
874,Slobodan Medojevic,33,VFL,Midfielder,16,0,0,0,0,3,0,11,4,4,0,0,0,0,0,S,Slobodan,Medojevic
875,Arkadiusz Milik,32,,Forward,5,2,0,0,0,1,0,20,13,6,0,0,0,0,0,A,Arkadiusz,Milik
876,Marcel Ndjeng,32,HB1,Midfielder,16,0,0,0,0,1,0,7,1,4,0,0,0,0,0,M,Marcel,Ndjeng
877,Fabian Johnson,32,,Defender,23,0,3,2,0,0,0,7,4,5,0,0,60,35,0,F,Fabian,Johnson
878,Stefan Reinartz,32,BL1,Defender,13,0,2,2,1,5,0,2,1,3,0,0,17,6,0,S,Stefan,Reinartz
879,Elkin Soto,32,,Midfielder,17,0,0,0,0,2,1,10,3,10,0,0,0,0,0,E,Elkin,Soto
880,Neven Subotic,32,BD1,Defender,10,0,0,4,0,1,0,2,0,2,0,0,9,3,0,N,Neven,Subotic
881,Jens Hegeler,32,BL1,Defender,6,0,2,1,4,3,0,16,12,4,0,0,20,7,0,J,Jens,Hegeler
882,Makoto Hasebe,31,VFL,Midfielder,14,0,1,0,0,1,0,2,1,0,0,0,0,0,0,M,Makoto,Hasebe
883,Manuel Friedrich,31,BD1,Defender,8,1,0,2,3,2,0,12,3,0,0,0,11,5,0,M,Manuel,Friedrich
884,Marcel Schafer,31,VFL,Defender,5,1,1,0,4,1,0,29,16,4,0,0,27,10,0,M,Marcel,Schafer
885,Jan Schlaudraff,31,H96,Forward,4,1,1,0,0,2,0,27,17,3,0,0,0,0,0,J,Jan,Schlaudraff
886,Salif Sane,31,H96,Defender,17,2,0,2,1,6,0,8,3,2,0,0,37,20,0,S,Salif,Sane
887,Levan Kobiashvili,30,HB1,Midfielder,12,1,0,0,0,2,0,11,3,4,0,0,0,0,0,L,Levan,Kobiashvili
888,Alexander Esswein,30,FCN,Forward,6,0,2,0,0,0,0,24,12,2,0,0,0,0,0,A,Alexander,Esswein
889,Robert Mak,30,FCN,Forward,9,0,1,0,0,1,0,19,10,9,0,0,0,0,0,R,Robert,Mak
890,Sebastian Rode,30,EF,Midfielder,17,0,0,0,0,4,0,0,0,6,0,0,0,0,0,S,Sebastian,Rode
891,Konstantin Rausch,30,VFB,Defender,16,2,0,0,1,1,0,16,4,5,0,0,36,17,0,K,Konstantin,Rausch
892,Filip Daems,30,MON1,Defender,13,2,0,2,0,1,0,12,2,0,0,2,24,11,0,F,Filip,Daems
893,Jermaine Jones,29,SCH4,Midfielder,9,1,1,0,0,2,0,7,5,1,0,0,0,0,0,J,Jermaine,Jones
894,Christian Fuchs,29,SCH4,Midfielder,9,0,2,0,0,2,0,8,7,5,0,0,0,0,0,C,Christian,Fuchs
895,Patrick Ochs,29,VFL,Midfielder,14,0,2,0,0,8,0,13,3,0,0,0,0,0,0,P,Patrick,Ochs
896,Anderson Bamba,29,EF,Defender,15,0,1,3,0,3,0,0,0,1,0,0,22,10,1,A,Anderson,Bamba
897,Dennis Aogo,29,HSV,Defender,10,0,4,3,0,1,0,2,2,1,0,0,25,16,0,D,Dennis,Aogo
898,Kaan Ayhan,28,SCH4,Midfielder,9,1,1,0,0,3,0,18,5,2,0,0,0,0,0,K,Kaan,Ayhan
899,Sebastian Mielitz,28,WB1,Goalkeeper,13,0,0,4,0,0,0,21,0,0,0,0,23,14,0,S,Sebastian,Mielitz
900,Martin Lanig,28,EF,Midfielder,12,1,0,0,0,4,0,14,3,3,0,0,0,0,0,M,Martin,Lanig
901,Kevin Kratz,28,,Midfielder,12,1,0,0,0,3,0,13,2,7,0,0,0,0,0,K,Kevin,Kratz
902,Eren Derdiyok,28,BL1,Forward,4,1,1,0,0,2,0,22,14,2,0,0,0,0,0,E,Eren,Derdiyok
903,Tobias Strobl,27,,Defender,19,1,1,2,0,4,0,14,10,5,0,0,60,33,0,T,Tobias,Strobl
904,Mike Hanke,27,SCF,Forward,4,2,0,0,0,2,0,15,11,2,0,0,0,0,0,M,Mike,Hanke
905,Georg Niedermeier,27,VFB,Defender,18,1,0,2,0,4,1,5,0,0,0,0,31,15,0,G,Georg,Niedermeier
906,Bastian Oczipka,27,EF,Defender,15,0,1,2,2,2,0,9,5,3,0,0,37,21,0,B,Bastian,Oczipka
907,Takashi Inui,27,EF,Midfielder,10,0,1,0,0,0,0,18,4,8,0,0,0,0,0,T,Takashi,Inui
908,Mohammed Abdellaoue,26,VFB,Forward,7,1,1,0,0,1,0,16,5,3,0,0,0,0,0,M,Mohammed,Abdellaoue
909,Marcelo,26,H96,Defender,24,0,0,2,0,5,1,5,0,1,0,0,44,22,0,M,Marcelo,Marcelo
910,Nicolas Hofler,25,SCF,Midfielder,7,2,1,0,0,6,0,17,7,3,0,0,0,0,1,N,Nicolas,Hofler
911,Vieirinha,25,VFL,Midfielder,7,1,1,0,0,1,0,4,4,3,0,0,0,0,0,V,Vieirinha,Vieirinha
912,Francis Coquelin,25,SCF,Midfielder,9,0,1,0,0,3,0,13,7,5,0,0,0,0,0,F,Francis,Coquelin
913,Pavel Krmas,25,SCF,Defender,17,1,1,1,0,4,0,9,2,3,0,0,37,19,0,P,Pavel,Krmas
914,Christian Pander,25,H96,Defender,6,0,2,3,0,0,0,7,2,1,0,0,12,7,0,C,Christian,Pander
915,Marco Caligiuri,25,,Midfielder,10,0,1,0,0,0,0,6,2,5,0,0,0,0,0,M,Marco,Caligiuri
916,Assani Lukimya-Mulongoti,25,WB1,Defender,18,0,0,4,2,3,0,15,5,1,0,0,47,30,1,A,Assani,Lukimya-Mulongoti
917,Marco Hoger,24,SCH4,Midfielder,6,2,0,0,0,0,0,4,2,3,0,0,0,0,0,M,Marco,Hoger
918,Ludovic Obraniak,24,WB1,Midfielder,8,1,1,0,0,2,0,5,2,5,0,0,0,0,0,L,Ludovic,Obraniak
919,Koen Casteels,24,,Goalkeeper,23,0,0,1,0,0,0,3,0,1,1,0,53,31,0,K,Koen,Casteels
920,Jan Polak,24,VFL,Midfielder,8,0,0,0,0,2,0,17,10,3,0,0,0,0,0,J,Jan,Polak
921,Pirmin Schwegler,24,EF,Midfielder,14,0,0,0,0,7,0,4,3,4,0,0,0,0,0,P,Pirmin,Schwegler
922,Jannik Vestergaard,24,,Defender,19,1,1,1,1,3,0,15,6,0,0,0,54,31,0,J,Jannik,Vestergaard
923,Marcel Correia,24,,Defender,16,0,1,1,0,1,0,6,3,2,0,0,35,17,0,M,Marcel,Correia
924,Hanno Balitsch,24,FCN,Midfielder,11,0,0,0,0,1,0,7,3,2,0,0,0,0,0,H,Hanno,Balitsch
925,Immanuel Hohn,24,SCF,Defender,15,0,0,3,0,0,0,16,4,1,0,0,38,22,0,I,Immanuel,Hohn
926,Torsten Oehrl,24,,Forward,4,2,0,0,0,1,0,10,7,1,0,0,0,0,0,T,Torsten,Oehrl
927,Roel Brouwers,24,MON1,Defender,5,0,1,1,2,0,0,21,7,1,0,0,13,4,0,R,Roel,Brouwers
928,Raphael Holzhauser,23,,Midfielder,7,0,1,0,0,0,0,12,6,7,0,0,0,0,0,R,Raphael,Holzhauser
929,Jan Moravek,23,,Midfielder,10,0,1,0,0,6,0,7,6,5,0,0,0,0,0,J,Jan,Moravek
930,Benedikt Saller,23,,Defender,1,2,0,0,6,2,0,20,14,1,0,0,22,13,0,B,Benedikt,Saller
931,Javier Pinola,22,FCN,Defender,19,0,0,3,0,6,1,11,1,2,0,0,37,20,0,J,Javier,Pinola
932,Junior Malanda,22,VFL,Midfielder,5,2,0,0,0,0,0,8,2,3,0,0,0,0,0,J,Junior,Malanda
933,Alexsandar Ignjovski,21,WB1,Midfielder,7,0,1,0,0,3,0,18,7,1,0,0,0,0,0,A,Alexsandar,Ignjovski
934,Timo Hildebrand,21,SCH4,Goalkeeper,12,0,0,3,0,0,0,20,0,0,0,0,24,15,0,T,Timo,Hildebrand
935,Diego Contento,21,BM1,Defender,6,0,1,1,1,1,0,17,4,0,0,0,11,3,0,D,Diego,Contento
936,Jens Grahl,21,,Goalkeeper,11,0,0,2,0,1,0,20,0,0,0,0,17,8,0,J,Jens,Grahl
937,Peter Niemeyer,21,HB1,Midfielder,3,0,0,0,0,2,0,31,17,0,0,0,0,0,0,P,Peter,Niemeyer
938,Sebastian Polter,21,,Forward,6,0,1,0,0,1,0,9,7,3,0,0,0,0,0,S,Sebastian,Polter
939,Zhi Gin Lam,20,HSV,Midfielder,7,1,0,0,0,1,0,7,2,3,0,0,0,0,0,Z,Zhi,Lam
940,Jose Campana,20,FCN,Midfielder,5,1,1,0,0,3,0,7,5,2,0,0,0,0,0,J,Jose,Campana
941,Amin Younes,20,MON1,Midfielder,0,0,2,0,0,0,0,29,14,0,0,0,0,0,0,A,Amin,Younes
942,Dennis Kruppke,20,,Midfielder,6,0,0,0,0,1,0,16,9,4,0,0,0,0,0,D,Dennis,Kruppke
943,Jan Kirchhoff,20,BM1,Defender,0,0,0,0,6,1,0,14,9,0,0,0,3,0,0,J,Jan,Kirchhoff
944,William Kvist,20,VFB,Midfielder,11,0,0,0,0,3,0,1,1,3,0,0,0,0,0,W,William,Kvist
945,Damir Vrancic,20,,Midfielder,9,0,0,0,0,0,0,14,5,4,0,0,0,0,1,D,Damir,Vrancic
946,Mehmet Ekici,19,WB1,Midfielder,7,1,0,0,0,4,0,16,4,6,0,0,0,0,0,M,Mehmet,Ekici
947,Shawn Parker,19,,Forward,3,1,0,0,0,0,0,16,8,3,0,0,0,0,0,S,Shawn,Parker
948,Dong-Won Ji,19,,Forward,2,1,0,0,0,0,0,10,10,2,0,0,0,0,0,D,Dong-Won,Ji
949,Daniel Didavi,19,VFB,Midfielder,6,1,1,0,0,2,0,1,1,6,0,0,0,0,0,D,Daniel,Didavi
950,Sebastian Kerk,19,SCF,Midfielder,2,0,0,0,0,2,0,25,17,2,0,0,0,0,0,S,Sebastian,Kerk
951,Alexander Baumjohann,19,HB1,Midfielder,5,0,2,0,0,1,0,4,4,3,0,0,0,0,0,A,Alexander,Baumjohann
952,Jonathan Tah,18,HSV,Defender,14,0,0,2,0,0,0,13,2,0,0,0,34,20,0,J,Jonathan,Tah
953,Ondrej Petrak,18,FCN,Midfielder,8,0,0,0,0,1,0,4,3,2,0,0,0,0,0,O,Ondrej,Petrak
954,Bo Svensson,17,,Defender,10,0,1,1,2,2,0,12,2,5,0,0,23,14,0,B,Bo,Svensson
955,Timo Perthel,17,,Midfielder,8,0,0,0,0,2,0,12,3,2,0,0,0,0,0,T,Timo,Perthel
956,Alex Manninger,17,,Goalkeeper,13,0,0,0,0,0,0,16,0,0,0,0,22,9,0,A,Alex,Manninger
957,Niko Bungert,17,,Forward,5,1,0,0,0,0,1,15,5,1,0,0,0,0,0,N,Niko,Bungert
958,Stephen Schrock,17,EF,Defender,7,0,0,0,4,2,0,20,5,3,0,0,16,8,0,S,Stephen,Schrock
959,Christian Clemens,17,SCH4,Midfielder,6,0,0,0,0,0,0,7,5,5,0,0,0,0,0,C,Christian,Clemens
960,Marc Pfitzner,17,,Midfielder,6,0,0,0,0,4,0,14,9,6,0,0,0,0,0,M,Marc,Pfitzner
961,Oliver Kirch,16,BD1,Midfielder,4,1,0,0,0,1,0,18,4,1,0,0,0,0,0,O,Oliver,Kirch
962,Dennis Diekmeier,16,HSV,Defender,19,0,2,1,0,3,0,2,1,2,0,0,49,30,0,D,Dennis,Diekmeier
963,Heinz Muller,16,,Goalkeeper,10,0,0,2,0,1,0,0,0,1,0,0,19,11,0,H,Heinz,Muller
964,Timm Klose,16,VFL,Defender,5,0,0,0,2,2,0,27,5,2,0,0,9,1,0,T,Timm,Klose
965,Emanuel Pogatetz,15,FCN,Defender,21,1,0,1,0,7,0,7,2,1,0,0,53,31,0,E,Emanuel,Pogatetz
966,Sebastien Pocognoli,15,H96,Defender,17,0,0,1,0,4,0,8,2,3,0,0,39,21,0,S,Sebastien,Pocognoli
967,Jeong-Ho Hong,15,,Defender,6,0,0,1,1,1,0,20,10,1,0,0,26,12,0,J,Jeong-Ho,Hong
968,Julian Baumgartlinger,15,,Midfielder,6,0,0,0,0,0,0,3,3,2,0,0,0,0,0,J,Julian,Baumgartlinger
969,Stefano Celozzi,15,EF,Defender,2,0,0,1,2,1,0,19,9,0,0,0,13,5,0,S,Stefano,Celozzi
970,Robert Tesche,14,HSV,Midfielder,3,0,1,0,0,1,0,13,6,1,0,0,0,0,0,R,Robert,Tesche
971,Simeon Jackson,14,,Forward,6,0,0,0,0,1,0,5,3,2,0,0,0,0,0,S,Simeon,Jackson
972,Luuk De Jong,13,MON1,Forward,0,0,0,0,0,0,0,18,13,0,0,0,0,0,0,L,Luuk,Jong
973,Julian Schieber,13,BD1,Forward,1,0,0,0,0,0,0,28,11,1,0,0,0,0,0,J,Julian,Schieber
974,Karim Haggui,12,H96,Defender,4,1,0,1,0,0,0,26,5,0,0,0,18,10,0,K,Karim,Haggui
975,Harry Mukhtar,12,HB1,Midfielder,2,0,0,0,0,0,0,16,8,1,0,0,0,0,0,H,Harry,Mukhtar
976,Dominik Kohr,12,BL1,Midfielder,5,0,0,0,0,3,0,17,5,3,0,0,0,0,0,D,Dominik,Kohr
977,Philipp Zulechner,12,SCF,Forward,1,1,0,0,0,1,0,8,6,1,0,0,0,0,0,P,Philipp,Zulechner
978,Mensur Mujdza,12,SCF,Midfielder,7,0,0,0,0,2,0,3,0,3,0,0,0,0,0,M,Mensur,Mujdza
979,Pierre-Emile Hojbjerg,12,BM1,Midfielder,2,0,1,0,0,0,0,13,5,0,0,0,0,0,0,P,Pierre-Emile,Hojbjerg
980,Carlos Gruezo,12,VFB,Midfielder,7,0,0,0,0,3,0,1,1,2,0,0,0,0,0,C,Carlos,Gruezo
981,Yildirim Ozkan,12,WB1,Midfielder,2,0,0,0,0,0,0,13,8,2,0,0,0,0,0,Y,Yildirim,Ozkan
982,Ronny Philip,12,,Defender,4,0,1,0,2,1,0,20,4,2,0,0,12,6,0,R,Ronny,Philip
983,Rani Khedira,12,VFB,Midfielder,6,0,0,0,0,3,0,12,3,4,0,0,0,0,0,R,Rani,Khedira
984,Michael Mancienne,11,HSV,Defender,12,0,0,0,0,1,0,9,0,0,0,0,24,12,0,M,Michael,Mancienne
985,Martin Angha,11,FCN,Defender,11,0,0,2,0,4,0,12,3,3,0,0,30,18,0,M,Martin,Angha
986,Ola John,11,HSV,Forward,3,0,0,0,0,0,0,11,5,2,0,0,0,0,0,O,Ola,John
987,Martin Kobylanski,11,WB1,Forward,1,0,1,0,0,1,0,16,7,1,0,0,0,0,0,M,Martin,Kobylanski
988,Lukas Rupp,10,MON1,Midfielder,0,0,0,0,0,0,0,23,10,0,0,0,0,0,0,L,Lukas,Rupp
989,Mitchell Langerak,10,BD1,Goalkeeper,4,0,0,1,0,0,0,29,0,0,0,0,5,2,0,M,Mitchell,Langerak
990,Frantisek Rajtoral,10,H96,Defender,7,0,0,1,0,0,0,9,0,0,0,0,14,8,0,F,Frantisek,Rajtoral
991,Valmir Sulejmani,10,H96,Forward,1,0,1,0,0,0,0,10,5,1,0,0,0,0,0,V,Valmir,Sulejmani
992,Peniel Mlapa,9,MON1,Forward,0,1,0,0,0,0,0,10,4,0,0,0,0,0,0,P,Peniel,Mlapa
993,Levin Oztunali,9,BL1,Midfielder,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,L,Levin,Oztunali
994,Max Grun,9,VFL,Goalkeeper,5,0,0,0,0,0,0,29,1,0,0,0,8,2,0,M,Max,Grun
995,Vaclav Pilar,9,SCF,Forward,5,0,0,0,0,2,0,4,1,5,0,0,0,0,0,V,Vaclav,Pilar
996,Willi Evseev,9,VFL,Midfielder,0,0,2,0,0,0,0,10,3,0,0,0,0,0,0,W,Willi,Evseev
997,Jiloan Hamad,8,,Midfielder,1,0,0,0,0,0,0,16,6,0,0,0,0,0,0,J,Jiloan,Hamad
998,Stefan Kutschke,8,VFL,Forward,0,0,0,0,0,0,0,21,8,0,0,0,0,0,0,S,Stefan,Kutschke
999,Srdan Lakic,8,EF,Forward,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,S,Srdan,Lakic
1000,Marcel De Jong,8,,Midfielder,1,0,0,0,0,1,0,26,7,1,0,0,0,0,0,M,Marcel,Jong
1001,Marjan Petkovic,8,,Goalkeeper,5,0,0,0,0,0,0,16,0,0,1,0,12,7,0,M,Marjan,Petkovic
1002,Thorsten Kirschbaum,8,VFB,Goalkeeper,3,0,0,1,0,0,0,24,0,0,0,0,4,2,0,T,Thorsten,Kirschbaum
1003,Lucas Raeder,8,BM1,Goalkeeper,1,0,1,1,0,0,0,4,1,0,0,0,3,2,0,L,Lucas,Raeder
1004,Slobodan Rajkovic,8,HSV,Defender,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,S,Slobodan,Rajkovic
1005,Levent Aycicek,7,WB1,Midfielder,0,1,0,0,0,0,0,11,2,0,0,0,0,0,0,L,Levent,Aycicek
1006,Timo Gebhart,7,FCN,Midfielder,2,0,0,0,0,1,0,4,4,3,0,0,0,0,0,T,Timo,Gebhart
1007,Marvin Ducksch,7,BD1,Forward,1,0,0,0,0,0,0,11,5,0,0,0,0,0,0,M,Marvin,Ducksch
1008,Marco Terrazino,6,SCF,Midfielder,0,1,0,0,0,1,0,3,2,0,0,0,0,0,0,M,Marco,Terrazino
1009,Fallou Diagne,6,SCF,Defender,12,0,0,1,0,3,1,7,0,2,0,0,27,16,0,F,Fallou,Diagne
1010,Fabian Holland,6,HB1,Midfielder,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,F,Fabian,Holland
1011,Philipp Max,6,SCH4,Defender,0,0,0,0,2,0,0,9,2,0,0,0,0,0,0,P,Philipp,Max
1012,Sercan Sararer,6,VFB,Midfielder,0,0,0,0,0,0,0,12,6,1,0,0,0,0,0,S,Sercan,Sararer
1013,Tom Starke,6,BM1,Goalkeeper,2,0,0,1,0,0,0,26,0,0,0,0,3,2,0,T,Tom,Starke
1014,Marc Stendera,6,EF,Midfielder,1,0,0,0,0,0,0,8,4,1,0,0,0,0,0,M,Marc,Stendera
1015,Lasse Sobiech,6,HSV,Defender,7,1,0,0,2,1,0,23,3,1,0,0,27,19,0,L,Lasse,Sobiech
1016,Jeremy Toljan,6,,Defender,6,0,0,0,0,0,0,21,4,1,0,0,20,10,0,J,Jeremy,Toljan
1017,Kostas Stafylidis,6,BL1,Defender,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0,K,Kostas,Stafylidis
1018,Dani Schahin,5,,Forward,2,0,0,0,0,0,0,7,1,1,0,0,0,0,0,D,Dani,Schahin
1019,Mattia Maggio,5,HSV,Forward,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,M,Mattia,Maggio
1020,Kenan Karaman,5,,Forward,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,K,Kenan,Karaman
1021,Tobias Weis,5,EF,Midfielder,1,0,0,0,0,0,0,6,3,1,0,0,0,0,0,T,Tobias,Weis
1022,Ouasim Bouy,5,HSV,Midfielder,3,0,0,0,0,1,0,9,0,2,0,0,0,0,0,O,Ouasim,Bouy
1023,Andres Guardado,5,BL1,Forward,3,0,0,0,0,2,0,9,1,1,0,0,0,0,0,A,Andres,Guardado
1024,Peer Kluge,5,HB1,Midfielder,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,P,Peer,Kluge
1025,Antonio-Mirko Colak,5,FCN,Forward,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,A,Antonio-Mirko,Colak
1026,Kerem Demirbay,5,HSV,Midfielder,0,0,1,0,0,1,0,8,3,0,0,0,0,0,0,K,Kerem,Demirbay
1027,Mitchell Weiser,4,BM1,Midfielder,2,0,0,0,0,1,0,7,1,1,0,0,0,0,0,M,Mitchell,Weiser
1028,Davie Selke,4,WB1,Forward,1,0,0,0,0,0,0,4,2,1,0,0,0,0,0,D,Davie,Selke
1029,Steve Cherundolo,4,H96,Defender,1,0,0,0,1,0,0,5,1,1,0,0,2,1,0,S,Steve,Cherundolo
1030,Marko Arnautovic,3,WB1,Midfielder,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,M,Marko,Arnautovic
1031,Hendrick Zuck,3,SCF,Midfielder,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,H,Hendrick,Zuck
1032,Jan Washausen,3,,Midfielder,1,0,0,0,0,0,0,12,1,1,0,0,0,0,0,J,Jan,Washausen
1033,Marvin Bakalorz,3,EF,Midfielder,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,M,Marvin,Bakalorz
1034,Dominik Reinhardt,3,,Defender,0,0,0,0,1,0,0,13,1,0,0,0,0,0,0,D,Dominik,Reinhardt
1035,Felix Wiedwald,3,EF,Goalkeeper,1,0,0,1,0,0,0,33,1,0,0,0,5,4,0,F,Felix,Wiedwald
1036,Anthony Annan,3,SCH4,Midfielder,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,A,Anthony,Annan
1037,Lukas Schmitz,2,WB1,Midfielder,0,0,0,0,0,1,0,9,3,0,0,0,0,0,0,L,Lukas,Schmitz
1038,Robin Szarka,2,,Defender,1,0,0,0,0,0,0,3,1,1,0,0,3,1,0,R,Robin,Szarka
1039,Melvyn Lorenzen,2,WB1,Forward,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,M,Melvyn,Lorenzen
1040,Christopher Avevor,2,H96,Forward,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,C,Christopher,Avevor
1041,Malik Fathi,2,,Defender,0,0,0,0,1,0,0,16,2,0,0,0,3,2,0,M,Malik,Fathi
1042,Ilkay Gundogan,2,BD1,Midfielder,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,I,Ilkay,Gundogan
1043,Christoph Janker,2,HB1,Defender,2,0,0,0,0,0,0,19,3,1,0,0,10,5,0,C,Christoph,Janker
1044,Gianluca Korte,2,,Forward,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,G,Gianluca,Korte
1045,Deniz Kadah,2,H96,Forward,0,0,0,0,0,1,0,9,3,0,0,0,0,0,0,D,Deniz,Kadah
1046,Torben Marx,2,MON1,Midfielder,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,T,Torben,Marx
1047,Alexander Schwolow,2,SCF,Goalkeeper,2,0,0,0,0,0,0,15,0,0,0,0,4,2,0,A,Alexander,Schwolow
1048,Julian Koch,2,,Defender,2,0,0,0,1,1,0,4,1,2,0,0,6,4,0,J,Julian,Koch
1049,Bruno Nazario,2,,Midfielder,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,B,Bruno,Nazario
1050,Tom Trybull,2,WB1,Midfielder,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,T,Tom,Trybull
1051,Tim Dierssen,2,H96,Midfielder,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,T,Tim,Dierssen
1052,Kyriakos Papadopoulos,2,SCH4,Defender,1,0,0,0,2,0,1,10,3,0,0,0,6,4,0,K,Kyriakos,Papadopoulos
1053,Joseph-Claude Gyau,2,,Midfielder,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,J,Joseph-Claude,Gyau
1054,Robin Yalcin,2,VFB,Midfielder,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,R,Robin,Yalcin
1055,Todor Nedelev,2,,Midfielder,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,T,Todor,Nedelev
1056,Seung-Woo Ryu,2,BL1,Forward,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,S,Seung-Woo,Ryu
1057,Ylli Sallahi,2,BM1,Defender,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Y,Ylli,Sallahi
1058,Marius Gersbeck,2,HB1,Goalkeeper,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,M,Marius,Gersbeck
1059,Nicolai Lorenzoni,1,SCF,Midfielder,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,N,Nicolai,Lorenzoni
1060,Teemu Pukki,1,SCH4,Forward,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,T,Teemu,Pukki
1061,Mohammed Amsif,1,,Goalkeeper,2,0,0,0,0,0,0,9,0,0,0,0,5,3,0,M,Mohammed,Amsif
1062,Rune Jarstein,1,HB1,Goalkeeper,1,0,0,0,0,0,0,8,0,0,0,0,2,1,0,R,Rune,Jarstein
1063,Alexander Stolz,1,,Goalkeeper,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,A,Alexander,Stolz
1064,Giovanni Sio,1,VFL,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,G,Giovanni,Sio
1065,Mathias Fetsch,1,,Forward,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,M,Mathias,Fetsch
1066,Leroy Sane,1,SCH4,Midfielder,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,L,Leroy,Sane
1067,Panagiotis Vlachodimos,1,,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,P,Panagiotis,Vlachodimos
1068,Marian Sarr,1,BD1,Defender,2,0,0,0,0,1,0,7,0,1,0,0,4,2,0,M,Marian,Sarr
1069,Tim Albutat,1,SCF,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,T,Tim,Albutat
1070,Cristian Molinaro,1,VFB,Defender,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,C,Cristian,Molinaro
1071,Erik Thommy,1,,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,E,Erik,Thommy
1072,Maximilian Philipp,1,SCF,Forward,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,M,Maximilian,Philipp
