,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1284,Saul,76,,Forward,16,4,4,0,0,1,0,19,13,12,0,0,0,0,0,S,Saul,Saul
1285,Oscar De Marcos,76,ATBI,Midfielder,33,1,3,0,0,5,0,2,1,3,0,0,0,0,0,O,Oscar,Marcos
1286,Jonny,75,RCCV,Defender,34,1,4,8,1,9,1,2,2,4,0,0,58,31,1,J,Jonny,Jonny
1287,Artiz Elustondo,75,RESO,Defender,30,1,0,8,2,8,0,1,1,7,0,0,40,19,0,A,Artiz,Elustondo
1288,Yevhen Konoplyanka,75,SEVI,Midfielder,15,4,4,0,0,4,0,21,17,8,0,0,0,0,0,Y,Yevhen,Konoplyanka
1289,Keko,75,,Midfielder,27,3,3,0,0,5,0,2,2,10,0,0,0,0,0,K,Keko,Keko
1290,Sergio Busquets,75,BARC,Midfielder,34,0,4,0,0,6,0,2,1,7,0,0,0,0,0,S,Sergio,Busquets
1291,Sergio Ramos,74,MADR,Defender,23,2,2,7,1,9,0,1,0,2,0,0,24,9,0,S,Sergio,Ramos
1292,Raphael Varane,73,MADR,Defender,23,0,0,9,1,6,0,8,3,0,0,0,24,8,0,R,Raphael,Varane
1293,Asier Riesgo,73,,Goalkeeper,34,0,0,7,0,1,0,2,0,0,1,0,54,27,0,A,Asier,Riesgo
1294,Daniel Carvajal,73,MADR,Defender,19,0,4,6,3,6,0,6,3,6,0,0,17,4,0,D,Daniel,Carvajal
1295,Javier Varas,73,LASP,Goalkeeper,31,0,0,9,0,1,1,5,0,0,0,0,43,21,0,J,Javier,Varas
1296,Victor Rodriguez,73,,Midfielder,26,2,2,0,0,2,0,9,7,14,0,0,0,0,0,V,Victor,Rodriguez
1297,Adrian Gonzalez,72,,Midfielder,26,4,0,0,0,6,0,8,6,12,0,0,0,0,0,A,Adrian,Gonzalez
1298,Alfred N'Diaye,72,BETI,Midfielder,34,2,0,0,0,6,0,0,0,3,0,0,0,0,0,A,Alfred,N'Diaye
1299,Benoit Tremoulinas,72,SEVI,Defender,24,0,3,8,0,3,0,1,0,1,0,0,30,14,0,B,Benoit,Tremoulinas
1300,Victor Camarasa,72,,Midfielder,21,2,3,0,0,3,0,16,14,7,0,0,0,0,0,V,Victor,Camarasa
1301,Pablo Hernandez,71,RAVA,Midfielder,24,3,3,0,0,4,0,3,3,10,0,0,0,0,0,P,Pablo,Hernandez
1302,Fernandez Gabi,71,,Midfielder,34,1,3,0,0,12,0,1,1,6,0,0,0,0,0,F,Fernandez,Gabi
1303,Mikel Oyarzabal,70,RESO,Midfielder,16,6,1,0,0,1,0,9,6,6,0,0,0,0,0,M,Mikel,Oyarzabal
1304,Adalberto Penaranda,70,,Midfielder,21,5,3,0,0,8,0,3,2,11,0,0,0,0,0,A,Adalberto,Penaranda
1305,Pablo Hernandez,70,RCCV,Midfielder,28,2,4,0,0,13,0,5,5,13,0,0,0,0,0,P,Pablo,Hernandez
1306,Juanfran,70,RCDC,Midfielder,29,1,2,0,0,4,0,7,5,10,0,0,0,0,0,J,Juanfran,Juanfran
1307,Pedro Mosquera,70,RCDC,Midfielder,37,0,2,0,0,10,0,0,0,2,0,0,0,0,0,P,Pedro,Mosquera
1308,Adil Rami,70,SEVI,Defender,28,0,1,9,0,8,0,1,0,2,0,0,36,17,0,A,Adil,Rami
1309,Pedro Leon,69,,Midfielder,23,2,4,0,0,5,0,11,8,17,0,1,0,0,0,P,Pedro,Leon
1310,Sidnei,69,RCDC,Defender,33,0,0,7,0,2,0,0,0,2,0,0,49,23,0,S,Sidnei,Sidnei
1311,Joaquin,69,BETI,Midfielder,22,1,5,0,0,3,0,10,8,14,0,0,0,0,0,J,Joaquin,Joaquin
1312,Aymeric Laporte,69,ATBI,Defender,25,3,1,7,2,8,1,2,1,1,0,0,35,18,1,A,Aymeric,Laporte
1313,Ever Banega,69,SEVI,Midfielder,20,5,2,0,0,7,0,7,5,11,0,0,0,0,0,E,Ever,Banega
1314,Takashi Inui,68,,Midfielder,18,3,3,0,0,1,0,14,9,12,0,0,0,0,0,T,Takashi,Inui
1315,Vitolo,68,SEVI,Midfielder,23,2,4,0,0,5,0,5,5,5,0,0,0,0,0,V,Vitolo,Vitolo
1316,Luis Hernandez,68,,Defender,36,0,0,7,0,5,0,0,0,0,0,0,56,27,0,L,Luis,Hernandez
1317,Gustavo Cabral,68,RCCV,Defender,31,0,0,9,0,11,1,1,0,1,0,0,38,16,0,G,Gustavo,Cabral
1318,Joao Cancelo,68,VALA,Defender,25,1,3,5,1,6,0,4,3,4,0,0,37,15,0,J,Joao,Cancelo
1319,Roque Mesa,67,LASP,Midfielder,34,1,2,0,0,12,0,1,0,14,0,0,0,0,0,R,Roque,Mesa
1320,Fernando Navarro,67,RCDC,Defender,36,0,2,5,1,5,0,1,0,8,0,0,58,28,0,F,Fernando,Navarro
1321,Giuseppe Rossi,67,,Forward,15,6,2,0,0,1,0,3,2,10,0,0,0,0,0,G,Giuseppe,Rossi
1322,Victor Sanchez,67,RCDE,Midfielder,28,1,6,0,0,13,0,1,1,12,0,0,0,0,0,V,Victor,Sanchez
1323,Gonzalo Escalante,66,,Defender,32,3,1,6,1,15,0,2,2,9,0,0,56,29,0,G,Gonzalo,Escalante
1324,Damian Suarez,66,,Defender,30,0,3,8,0,7,1,1,1,2,0,0,49,26,0,D,Damian,Suarez
1325,Juanpi,66,MALA,Midfielder,18,4,1,0,0,4,0,15,11,12,0,0,0,0,0,J,Juanpi,Juanpi
1326,Steven N'Zonzi,66,SEVI,Midfielder,22,3,1,0,0,3,0,12,7,7,0,0,0,0,0,S,Steven,N'Zonzi
1327,Andre Gomes,66,VALA,Midfielder,27,2,3,0,0,10,0,3,3,7,0,0,0,0,0,A,Andre,Gomes
1328,Carlos Castro,66,,Forward,7,7,0,0,0,1,0,24,18,5,0,0,0,0,0,C,Carlos,Castro
1329,Sergio Roberto,66,BARC,Midfielder,21,0,5,0,0,1,0,13,10,9,0,0,0,0,0,S,Sergio,Roberto
1330,Mariano,66,SEVI,Defender,18,0,3,8,1,6,0,10,5,1,0,0,26,12,0,M,Mariano,Mariano
1331,Alvaro Negredo,65,VALA,Forward,12,5,1,0,0,0,0,18,13,6,0,0,0,0,0,A,Alvaro,Negredo
1332,German Lux,65,RCDC,Goalkeeper,29,0,0,6,0,4,1,0,0,1,1,0,38,15,0,G,German,Lux
1333,Nabil El Zhar,65,LASP,Forward,17,2,4,0,0,4,0,15,13,11,0,0,0,0,0,N,Nabil,Zhar
1334,Sergi Gomez,64,RCCV,Defender,29,0,1,7,1,6,0,6,2,0,0,0,46,23,0,S,Sergi,Gomez
1335,Pepe,64,MADR,Defender,21,1,1,6,0,5,0,6,0,1,0,0,20,5,0,P,Pepe,Pepe
1336,Juan Manuel Vargas,64,BETI,Defender,20,2,2,7,0,7,0,0,0,1,0,0,26,13,0,J,Juan,Vargas
1337,Angel Correa,64,,Forward,8,5,4,0,0,7,0,28,18,7,0,0,0,0,0,A,Angel,Correa
1338,Adri Embarba,64,RAVA,Midfielder,19,2,4,0,0,5,0,14,9,8,0,0,0,0,0,A,Adri,Embarba
1339,Jefferson Lerma,64,,Midfielder,31,1,2,0,0,11,0,4,2,5,0,0,0,0,0,J,Jefferson,Lerma
1340,Manu Trigueros,63,VIAL,Forward,24,2,1,0,0,5,0,14,7,10,0,0,0,0,0,M,Manu,Trigueros
1341,Sergio,63,RCCV,Goalkeeper,30,0,0,7,0,1,0,7,1,0,0,0,49,25,0,S,Sergio,Sergio
1342,Yannick Carrasco,63,,Midfielder,16,4,1,0,0,5,0,14,13,15,0,0,0,0,0,Y,Yannick,Carrasco
1343,Santi Mina,63,VALA,Forward,17,4,1,0,0,2,0,13,8,12,0,0,0,0,0,S,Santi,Mina
1344,Aythami,63,LASP,Defender,30,0,1,8,0,11,0,2,1,1,0,0,45,22,0,A,Aythami,Aythami
1345,Lucas Vazquez,63,MADR,Midfielder,10,4,4,0,0,3,0,23,14,3,0,0,0,0,0,L,Lucas,Vazquez
1346,Shkodran Mustafi,62,VALA,Defender,30,2,0,6,0,13,0,0,0,1,0,0,40,16,1,S,Shkodran,Mustafi
1347,Federico Cartabia,62,RCDC,Midfielder,15,3,3,0,0,3,0,17,11,13,0,0,0,0,0,F,Federico,Cartabia
1348,Fernando Llorente,62,SEVI,Forward,14,4,3,0,0,4,0,19,9,12,0,0,0,0,0,F,Fernando,Llorente
1349,Mateo Musacchio,62,VIAL,Defender,12,1,0,7,3,1,0,2,1,3,0,0,4,1,0,M,Mateo,Musacchio
1350,Celso Borges,62,RCDC,Midfielder,21,3,2,0,0,4,0,4,3,3,0,0,0,0,0,C,Celso,Borges
1351,Andres Iniesta,62,BARC,Midfielder,25,1,2,0,0,2,0,9,3,5,0,0,0,0,0,A,Andres,Iniesta
1352,Recio,61,MALA,Forward,32,0,4,0,0,16,0,2,1,8,0,0,0,0,0,R,Recio,Recio
1353,Sergio Alvarez,61,,Midfielder,26,2,2,0,0,8,0,2,1,5,0,0,0,0,0,S,Sergio,Alvarez
1354,Timothee Kolodziejczak,60,SEVI,Defender,26,0,0,8,0,6,1,11,3,1,0,0,39,18,0,T,Timothee,Kolodziejczak
1355,German Pezzella,60,BETI,Defender,23,3,1,6,0,8,0,7,2,1,0,0,41,22,0,G,German,Pezzella
1356,Pape Diop,60,RCDE,Midfielder,29,3,0,0,0,14,0,1,1,4,0,0,0,0,0,P,Pape,Diop
1357,Ismael Lopez,60,,Forward,28,2,0,0,0,8,0,8,2,4,0,0,0,0,0,I,Ismael,Lopez
1358,Sabin Merino,59,ATBI,Forward,13,5,0,0,0,1,0,12,9,8,0,0,0,0,0,S,Sabin,Merino
1359,Jaume Costa,59,VIAL,Defender,17,1,1,7,0,8,0,2,1,1,0,0,15,4,0,J,Jaume,Costa
1360,Bruma,59,RESO,Midfielder,14,2,1,0,0,0,0,23,18,11,0,0,0,0,0,B,Bruma,Bruma
1361,Verza,58,,Midfielder,23,2,3,0,0,13,0,10,6,5,0,0,0,0,0,V,Verza,Verza
1362,Alejandro Arribas,58,RCDC,Defender,31,2,0,5,0,10,0,3,0,2,0,0,47,21,1,A,Alejandro,Arribas
1363,Pau Lopez,58,RCDE,Goalkeeper,36,0,0,7,0,4,0,2,1,0,0,0,69,39,0,P,Pau,Lopez
1364,Eric Bailly,57,VIAL,Defender,25,0,0,6,2,10,0,5,0,6,0,0,28,11,0,E,Eric,Bailly
1365,David Simon,57,LASP,Defender,24,1,2,6,1,7,0,9,3,1,0,0,41,21,1,D,David,Simon
1366,Victor Alvarez,57,RCDE,Midfielder,25,1,2,0,0,6,0,12,2,12,0,0,0,0,0,V,Victor,Alvarez
1367,Asier Illarramendi,57,RESO,Midfielder,32,1,1,0,0,16,0,1,1,3,0,0,0,0,0,A,Asier,Illarramendi
1368,Yuri Berchiche,57,RESO,Defender,21,0,4,6,0,10,0,11,0,4,0,0,26,11,0,Y,Yuri,Berchiche
1369,Petros,57,BETI,Midfielder,27,1,1,0,0,8,0,9,3,5,0,0,0,0,0,P,Petros,Petros
1370,Diego Reyes,56,RESO,Midfielder,26,2,0,0,0,4,0,8,1,3,0,0,0,0,1,D,Diego,Reyes
1371,Chori Castro,56,RESO,Midfielder,16,1,4,0,0,1,0,10,8,8,0,0,0,0,0,C,Chori,Castro
1372,Diego Llorente,56,RAVA,Defender,33,2,0,6,0,10,1,0,0,2,0,0,55,28,1,D,Diego,Llorente
1373,Jean-Sylvain Babin,56,,Defender,25,3,0,4,0,4,0,9,0,1,0,0,42,21,0,J,Jean-Sylvain,Babin
1374,David Garcia,56,LASP,Defender,18,2,1,5,0,2,0,17,1,4,0,0,26,12,0,D,David,Garcia
1375,Javi Lopez,55,RCDE,Midfielder,28,0,2,0,0,10,0,8,3,4,0,0,0,0,0,J,Javi,Lopez
1376,Juan Rodriguez,55,,Midfielder,30,0,2,0,0,10,0,6,2,10,0,0,0,0,1,J,Juan,Rodriguez
1377,Miguel Torres,55,MALA,Defender,22,0,2,4,2,9,0,10,1,2,0,0,24,7,0,M,Miguel,Torres
1378,Stefan Savic,55,,Defender,10,0,0,9,0,1,0,19,2,0,0,0,5,2,0,S,Stefan,Savic
1379,Leo Baptistao,55,VIAL,Forward,12,3,1,0,0,1,0,15,14,7,0,0,0,0,0,L,Leo,Baptistao
1380,Eneko Boveda,54,ATBI,Defender,15,0,0,5,4,1,0,12,8,2,0,0,25,11,0,E,Eneko,Boveda
1381,Michael Krohn-Dehli,54,SEVI,Midfielder,16,1,3,0,0,3,0,12,11,3,0,0,0,0,0,M,Michael,Krohn-Dehli
1382,Medhi Lacen,54,,Midfielder,31,0,0,0,0,8,0,1,0,4,0,0,0,0,0,M,Medhi,Lacen
1383,Jaume Domenech,53,VALA,Goalkeeper,17,0,0,5,0,0,0,10,0,0,1,0,18,6,0,J,Jaume,Domenech
1384,Manucho Goncalves,53,RAVA,Forward,5,4,1,0,0,3,0,32,23,3,0,0,0,0,0,M,Manucho,Goncalves
1385,Ruben Perez,53,,Midfielder,30,0,2,0,0,14,0,1,1,11,0,0,0,0,0,R,Ruben,Perez
1386,Tito,53,RAVA,Defender,29,1,3,4,1,5,1,1,0,3,0,0,53,29,0,T,Tito,Tito
1387,Alejandro Bergantinos,52,RCDC,Midfielder,20,2,1,0,0,3,0,18,2,3,0,0,0,0,0,A,Alejandro,Bergantinos
1388,Dani Ceballos,52,BETI,Midfielder,22,0,2,0,0,10,0,13,12,12,0,0,0,0,0,D,Dani,Ceballos
1389,Dani Garcia,52,,Midfielder,35,0,0,0,0,16,0,0,0,5,0,1,0,0,0,D,Dani,Garcia
1390,Alvaro Gonzalez,52,RCDE,Defender,35,0,1,6,1,10,0,1,0,1,0,0,62,34,1,A,Alvaro,Gonzalez
1391,Alvaro Cejudo,52,BETI,Midfielder,21,1,2,0,0,10,0,14,9,12,0,0,0,0,0,A,Alvaro,Cejudo
1392,Mauro Dos Santos,52,,Defender,29,0,1,6,0,7,0,7,1,1,0,0,48,24,1,M,Mauro,Santos
1393,Augusto Fernandez,51,RCCV,Midfielder,25,1,1,0,0,9,0,3,2,9,0,0,0,0,0,A,Augusto,Fernandez
1394,Javier Garrido,51,LASP,Defender,18,0,1,7,0,2,0,8,0,1,0,0,25,14,0,J,Javier,Garrido
1395,Carlos Carmona,51,,Midfielder,16,2,3,0,0,4,0,14,4,14,0,0,0,0,0,C,Carlos,Carmona
1396,Javier Mascherano,51,BARC,Midfielder,31,0,0,0,0,9,1,3,1,3,0,0,0,0,0,J,Javier,Mascherano
1397,Mikel Gonzalez,50,RESO,Defender,17,0,0,7,0,1,0,15,2,2,0,0,25,13,0,M,Mikel,Gonzalez
1398,Fran Rico,50,,Midfielder,15,2,1,0,0,6,0,20,13,8,0,0,0,0,0,F,Fran,Rico
1399,Enzo Roco,50,RCDE,Defender,26,2,0,5,1,9,0,9,7,0,0,0,59,32,0,E,Enzo,Roco
1400,Antonio Rukavina,49,VIAL,Defender,14,0,0,7,2,5,0,21,4,0,0,0,19,10,0,A,Antonio,Rukavina
1401,Jeremy Mathieu,49,BARC,Defender,12,0,2,2,7,2,0,17,9,4,0,0,19,7,1,J,Jeremy,Mathieu
1402,Samu Castillejo,49,VIAL,Midfielder,18,1,1,0,0,4,0,16,9,10,0,0,0,0,0,S,Samu,Castillejo
1403,Adrian Marin,49,VIAL,Defender,10,1,1,5,1,1,0,11,2,1,0,0,8,2,0,A,Adrian,Marin
1404,Marc Bartra,49,BARC,Defender,4,2,1,1,8,0,0,27,8,1,0,0,3,0,0,M,Marc,Bartra
1405,Heiko Westermann,48,BETI,Defender,20,1,0,6,0,5,0,6,0,3,0,0,27,13,1,H,Heiko,Westermann
1406,Ignacio Camacho,48,MALA,Midfielder,23,2,0,0,0,8,0,0,0,1,0,0,0,0,0,I,Ignacio,Camacho
1407,Cristiano Biraghi,47,,Defender,32,0,1,4,0,8,0,2,0,3,0,0,56,28,0,C,Cristiano,Biraghi
1408,Zouhair Feddal,47,,Defender,28,1,1,5,0,10,0,5,0,0,0,0,50,27,0,Z,Zouhair,Feddal
1409,Miguel Angel Guerrero,47,,Forward,13,2,1,0,0,2,0,19,10,13,0,0,0,0,0,M,Miguel,Guerrero
1410,Andres Fernandez,47,,Goalkeeper,37,0,0,4,0,6,1,0,0,0,0,0,67,34,0,A,Andres,Fernandez
1411,Moises Gomez,47,,Midfielder,9,2,3,0,0,3,0,24,13,6,0,0,0,0,0,M,Moises,Gomez
1412,Casemiro,47,MADR,Midfielder,17,1,3,0,0,7,0,19,6,4,0,0,0,0,0,C,Casemiro,Casemiro
1413,Dani Castellano,47,LASP,Midfielder,25,0,0,0,0,5,0,3,2,3,0,0,0,0,0,D,Dani,Castellano
1414,Alberto Lora,47,,Midfielder,23,0,1,0,0,7,0,9,5,2,0,0,0,0,0,A,Alberto,Lora
1415,Tomas Pina,45,VIAL,Midfielder,19,0,1,0,0,4,0,13,8,7,0,0,0,0,0,T,Tomas,Pina
1416,Adrian Lopez,45,VIAL,Forward,9,3,3,0,0,1,0,6,4,8,0,0,0,0,0,A,Adrian,Lopez
1417,Theo Bongonda,45,RCCV,Forward,14,2,1,0,0,5,0,22,9,10,0,0,0,0,0,T,Theo,Bongonda
1418,Jonathan Dos Santos,45,VIAL,Forward,20,0,1,0,0,4,0,9,6,11,0,0,0,0,0,J,Jonathan,Santos
1419,Markel Bergara,44,RESO,Defender,15,1,0,4,4,7,0,13,5,6,0,0,25,13,0,M,Markel,Bergara
1420,Omar Mascarell,44,,Midfielder,20,0,1,0,0,5,0,12,6,4,0,0,0,0,0,O,Omar,Mascarell
1421,Aymen Abdennour,44,VALA,Defender,21,0,0,3,0,4,0,4,0,2,0,0,24,6,0,A,Aymen,Abdennour
1422,Munir El Haddadi,44,BARC,Forward,8,3,2,0,0,0,0,29,7,5,0,0,0,0,0,M,Munir,Haddadi
1423,Coke,44,SEVI,Defender,20,1,1,3,1,3,1,14,1,3,0,0,30,13,0,C,Coke,Coke
1424,Nacho,44,MADR,Defender,12,0,0,6,0,5,0,20,4,0,0,0,13,3,0,N,Nacho,Nacho
1425,Momo,44,LASP,Midfielder,15,0,3,0,0,3,0,14,8,11,0,0,0,0,0,M,Momo,Momo
1426,Burgui,43,RCDE,Forward,8,1,2,0,0,0,0,26,18,7,0,1,0,0,0,B,Burgui,Burgui
1427,Carles Planas,43,RCCV,Defender,18,0,2,4,2,4,0,20,8,3,0,0,43,23,0,C,Carles,Planas
1428,Victor Casadesus,43,,Forward,8,3,1,0,0,5,0,21,14,7,0,0,0,0,0,V,Victor,Casadesus
1429,Raul Baena,43,RAVA,Midfielder,22,1,1,0,0,11,0,7,2,5,0,0,0,0,0,R,Raul,Baena
1430,David Zurutuza,43,RESO,Midfielder,14,1,3,0,0,1,0,2,2,9,0,0,0,0,0,D,David,Zurutuza
1431,Juankar,43,MALA,Midfielder,14,1,2,0,0,1,0,5,5,4,0,0,0,0,0,J,Juankar,Juankar
1432,Pablo Fornals,43,MALA,Midfielder,12,1,0,0,0,1,0,21,15,6,0,0,0,0,0,P,Pablo,Fornals
1433,Nemanja Radoja,43,RCCV,Midfielder,15,0,1,0,0,5,0,17,15,7,0,0,0,0,0,N,Nemanja,Radoja
1434,Luciano Vietto,42,,Forward,12,1,3,0,0,3,0,21,7,11,0,0,0,0,0,L,Luciano,Vietto
1435,David Junca,42,,Defender,25,0,4,2,2,8,0,8,6,2,0,0,54,27,1,D,David,Junca
1436,Jackson Martinez,42,,Forward,8,2,3,0,0,0,0,9,7,6,0,0,0,0,0,J,Jackson,Martinez
1437,Arthur Boka,42,MALA,Defender,12,0,0,5,1,4,0,10,2,4,0,0,10,2,0,A,Arthur,Boka
1438,Angel Lafita,42,,Midfielder,12,3,2,0,0,5,0,2,2,8,0,0,0,0,0,A,Angel,Lafita
1439,Inigo Lekue,42,ATBI,Defender,12,1,0,2,4,2,0,19,8,5,0,0,23,9,0,I,Inigo,Lekue
1440,Alvaro Medran,42,,Midfielder,16,2,1,0,0,7,0,6,4,5,0,0,0,0,0,A,Alvaro,Medran
1441,Arda Turan,41,BARC,Midfielder,9,2,3,0,0,5,0,11,9,7,0,0,0,0,0,A,Arda,Turan
1442,Thomas Vermaelen,41,BARC,Defender,7,1,0,3,4,2,0,16,4,4,0,0,4,0,0,T,Thomas,Vermaelen
1443,Iker Muniain,41,ATBI,Forward,13,2,0,0,0,2,0,7,7,10,0,0,0,0,0,I,Iker,Muniain
1444,Vicente Gomez,41,LASP,Midfielder,16,1,1,0,0,4,0,9,5,3,0,0,0,0,0,V,Vicente,Gomez
1445,Abraham,40,RCDE,Midfielder,13,1,1,0,0,1,0,11,7,7,0,0,0,0,0,A,Abraham,Abraham
1446,Cala,40,,Defender,21,1,1,3,1,11,0,5,1,0,0,0,32,14,0,C,Cala,Cala
1447,Jose Antonio Reyes,40,SEVI,Forward,14,1,1,0,0,6,0,18,10,12,0,0,0,0,0,J,Jose,Reyes
1448,Javier Fuego,39,VALA,Midfielder,23,0,0,0,0,10,0,6,3,3,0,0,0,0,0,J,Javier,Fuego
1449,Grzegorz Krychowiak,39,SEVI,Midfielder,25,0,0,0,0,6,0,1,1,1,0,0,0,0,2,G,Grzegorz,Krychowiak
1450,Santiago Vergini,39,,Defender,24,0,0,6,1,8,0,10,2,0,0,0,48,29,0,S,Santiago,Vergini
1451,Jorge Mere,38,,Defender,24,0,0,3,0,6,0,12,1,2,0,0,39,17,0,J,Jorge,Mere
1452,Roberto Lago,38,,Defender,17,0,2,4,1,6,0,2,0,4,0,0,26,14,0,R,Roberto,Lago
1453,Francisco Molinero,38,BETI,Defender,15,0,1,2,8,5,0,15,6,7,0,0,31,20,0,F,Francisco,Molinero
1454,Jose Gaya,38,VALA,Defender,15,0,0,3,1,6,0,6,5,2,0,0,21,5,0,J,Jose,Gaya
1455,Ivan Ramis,37,,Defender,21,0,1,4,0,7,1,4,2,3,0,0,35,16,0,I,Ivan,Ramis
1456,Piti,37,,Forward,9,2,2,0,0,3,0,9,6,7,0,0,0,0,0,P,Piti,Piti
1457,Antonio Barragan,37,VALA,Defender,19,0,0,1,2,6,0,12,5,6,0,0,29,8,0,A,Antonio,Barragan
1458,Rene Krhin,37,,Midfielder,16,0,0,0,0,3,0,17,8,4,0,0,0,0,0,R,Rene,Krhin
1459,Juan Carlos,37,RAVA,Goalkeeper,19,0,0,3,0,1,0,18,2,0,1,0,37,19,0,J,Juan,Carlos
1460,Rodrigo Moreno,37,VALA,Forward,11,1,2,0,0,1,1,10,8,4,0,0,0,0,0,R,Rodrigo,Moreno
1461,Jorge Molina,37,BETI,Forward,10,1,1,0,0,4,0,19,13,10,0,0,0,0,0,J,Jorge,Molina
1462,Duda,37,MALA,Midfielder,10,1,1,0,0,5,0,26,16,5,0,1,0,0,0,D,Duda,Duda
1463,Nacho Cases,36,,Midfielder,21,1,0,0,0,11,1,5,3,1,0,0,0,0,0,N,Nacho,Cases
1464,Oriol Riera,36,RCDC,Forward,7,2,0,0,0,3,0,24,15,2,0,0,0,0,0,O,Oriol,Riera
1465,Jose Ze Castro,36,RAVA,Defender,22,2,0,4,0,7,1,3,0,5,0,0,42,24,0,J,Jose,Castro
1466,Samu,36,VIAL,Forward,8,2,1,0,0,2,0,19,9,2,0,0,0,0,0,S,Samu,Samu
1467,Isaac Cuenca,36,,Midfielder,8,2,2,0,0,0,0,7,4,2,0,0,0,0,0,I,Isaac,Cuenca
1468,Daniel Carrico,36,SEVI,Defender,11,1,1,4,0,3,0,8,3,1,0,0,20,10,0,D,Daniel,Carrico
1469,Sofiane Feghouli,36,VALA,Midfielder,13,1,0,0,0,3,0,8,8,4,0,0,0,0,0,S,Sofiane,Feghouli
1470,Sebastian Cristoforo,36,SEVI,Midfielder,17,0,1,0,0,5,0,9,4,9,0,0,0,0,0,S,Sebastian,Cristoforo
1471,Javier Eraso,35,ATBI,Midfielder,8,2,1,0,0,2,0,21,8,4,0,0,0,0,0,J,Javier,Eraso
1472,Cristiano Piccini,35,BETI,Defender,16,0,0,3,2,4,0,2,0,2,0,0,20,9,0,C,Cristiano,Piccini
1473,Charly Musonda,35,BETI,Midfielder,13,1,1,0,0,2,0,3,3,4,0,0,0,0,0,C,Charly,Musonda
1474,Marcos Angeleri,34,MALA,Defender,13,0,0,4,0,3,0,2,0,1,0,0,14,5,0,M,Marcos,Angeleri
1475,Ruben,34,,Goalkeeper,15,0,0,3,0,4,0,23,1,0,2,0,28,15,0,R,Ruben,Ruben
1476,Ruben Duarte,34,RCDE,Defender,21,0,1,4,1,5,0,11,1,2,0,0,42,25,0,R,Ruben,Duarte
1477,Sergio Escudero,34,SEVI,Defender,13,1,1,2,2,2,0,7,2,2,0,0,23,12,0,S,Sergio,Escudero
1478,Oliver,34,,Midfielder,9,0,2,0,0,2,0,18,12,9,0,0,0,0,0,O,Oliver,Oliver
1479,Francisco Portillo,34,BETI,Defender,11,0,0,1,6,4,0,22,9,5,0,0,21,9,0,F,Francisco,Portillo
1480,Lucas Hernandez,33,,Defender,8,0,0,3,2,0,0,8,2,0,0,0,6,1,0,L,Lucas,Hernandez
1481,Mateo Kovacic,33,MADR,Midfielder,8,0,2,0,0,3,1,27,17,5,0,0,0,0,0,M,Mateo,Kovacic
1482,Aderlan Santos,33,VALA,Defender,18,0,0,2,0,1,0,12,0,0,0,0,26,10,0,A,Aderlan,Santos
1483,Rachid Ait-Atmane,33,,Midfielder,11,0,2,0,0,2,0,18,7,1,0,0,0,0,0,R,Rachid,Ait-Atmane
1484,Roque Santa Cruz,33,MALA,Forward,3,2,1,0,0,0,0,17,14,1,0,0,0,0,0,R,Roque,Cruz
1485,Zakaria Bakkali,33,VALA,Forward,4,1,3,0,0,1,0,13,12,4,0,0,0,0,0,Z,Zakaria,Bakkali
1486,Tono,33,,Defender,26,0,1,4,0,8,0,2,1,1,0,0,51,28,1,T,Tono,Tono
1487,Alexis,33,,Defender,15,1,0,5,0,7,0,0,0,0,0,0,25,15,0,A,Alexis,Alexis
1488,Jesus Gamez,33,,Defender,7,0,0,4,2,2,0,24,3,0,0,0,6,2,0,J,Jesus,Gamez
1489,Antonio Luna,32,,Defender,12,0,1,3,1,2,0,7,3,4,0,0,21,10,0,A,Antonio,Luna
1490,Ruben Vezo,32,VALA,Defender,10,0,0,3,0,2,0,18,5,0,0,0,15,3,0,R,Ruben,Vezo
1491,Javi Marquez,32,,Midfielder,16,0,1,0,0,6,0,6,3,6,0,0,0,0,0,J,Javi,Marquez
1492,Francisco Varela,32,BETI,Defender,10,0,0,3,2,3,0,8,4,2,0,0,14,5,0,F,Francisco,Varela
1493,Nabil Ghilas,32,,Forward,10,0,1,0,0,1,0,14,10,6,0,0,0,0,0,N,Nabil,Ghilas
1494,Alex Menendez,32,,Defender,11,2,1,0,4,1,0,17,10,3,0,0,37,20,0,A,Alex,Menendez
1495,Joan Verdu,31,,Midfielder,10,1,1,0,0,0,0,5,3,2,0,0,0,0,0,J,Joan,Verdu
1496,Bernardo Espinosa,31,,Defender,16,1,0,3,0,6,0,0,0,1,0,0,25,12,0,B,Bernardo,Espinosa
1497,Danilo Barbosa,31,VALA,Midfielder,16,0,0,0,0,4,0,19,3,6,0,0,0,0,0,D,Danilo,Barbosa
1498,Guillermo Ochoa,31,MALA,Goalkeeper,10,0,0,3,0,0,0,28,1,0,0,0,10,2,0,G,Guillermo,Ochoa
1499,Ruben Garcia,31,,Midfielder,9,1,0,0,0,4,0,19,12,4,0,0,0,0,0,R,Ruben,Garcia
1500,Denis Cherychev,31,MADR,Forward,6,3,1,0,0,2,0,9,3,5,0,0,0,0,0,D,Denis,Cherychev
