,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
860,Felipe Santana,38,BD1,Defender,15,1,0,2,1,2,0,19,6,1,0,0,29,11,0,F,Felipe,Santana
861,Wolfgang Hesl,38,,Goalkeeper,17,0,0,3,0,0,0,15,0,0,1,0,27,13,0,W,Wolfgang,Hesl
862,Shinji Okazaki,38,VFB,Forward,11,1,0,0,0,3,0,18,14,9,0,0,0,0,0,S,Shinji,Okazaki
863,Christian Schulz,38,H96,Defender,18,1,0,6,0,5,0,5,1,1,0,0,33,20,1,C,Christian,Schulz
864,Andre Hahn,37,,Midfielder,12,0,4,0,0,3,0,5,4,1,0,0,0,0,0,A,Andre,Hahn
865,Ciprian Marica,37,SCH4,Forward,8,3,1,0,0,2,0,13,5,5,0,0,0,0,0,C,Ciprian,Marica
866,Teemu Pukki,37,SCH4,Forward,2,3,1,0,0,0,0,29,15,1,0,0,0,0,0,T,Teemu,Pukki
867,Lasse Sobiech,37,,Defender,17,2,0,2,2,3,0,15,7,1,0,0,43,23,0,L,Lasse,Sobiech
868,Daniel Williams,36,,Midfielder,17,1,0,0,0,7,0,8,4,4,0,0,0,0,0,D,Daniel,Williams
869,Clemens Fritz,36,WB1,Midfielder,18,0,0,0,0,4,0,4,4,4,0,0,0,0,0,C,Clemens,Fritz
870,Lukas Rupp,36,MON1,Midfielder,13,0,1,0,0,1,0,11,8,9,0,0,0,0,0,L,Lukas,Rupp
871,Karim Haggui,36,H96,Defender,16,1,0,3,3,6,0,17,6,1,0,0,35,19,0,K,Karim,Haggui
872,Olivier Occean,36,EF,Forward,10,1,1,0,0,0,0,16,8,3,0,0,0,0,0,O,Olivier,Occean
873,Lars Unnerstall,35,SCH4,Goalkeeper,13,0,0,4,0,0,0,8,0,0,0,0,16,7,0,L,Lars,Unnerstall
874,Andre Hoffman,35,H96,Midfielder,14,2,0,0,0,5,0,2,2,2,0,0,0,0,0,A,Andre,Hoffman
875,Theodor Gebre Selassie,34,WB1,Defender,24,1,2,2,0,1,0,8,3,2,0,0,57,32,1,T,Theodor,Selassie
876,Christian Pander,34,H96,Defender,11,0,2,3,3,2,0,15,7,3,0,0,29,17,0,C,Christian,Pander
877,Matthias Zimmermann,34,,Midfielder,13,1,1,0,0,2,0,3,2,0,0,0,0,0,0,M,Matthias,Zimmermann
878,Karim Guede,34,SCF,Midfielder,12,1,1,0,0,4,1,19,9,9,0,0,0,0,0,K,Karim,Guede
879,Branimir Hrgota,33,MON1,Forward,2,3,1,0,0,0,0,16,11,2,0,0,0,0,0,B,Branimir,Hrgota
880,Alex Manninger,33,,Goalkeeper,12,0,0,3,0,0,0,6,0,0,1,0,17,8,0,A,Alex,Manninger
881,Peniel Mlapa,33,MON1,Forward,3,2,0,0,0,0,0,24,17,4,0,0,0,0,0,P,Peniel,Mlapa
882,Marcel Risse,32,,Midfielder,4,1,1,0,0,1,0,24,17,4,0,0,0,0,0,M,Marcel,Risse
883,Heinrich Schmidtgal,32,,Midfielder,16,0,1,0,0,5,0,2,2,2,0,0,0,0,0,H,Heinrich,Schmidtgal
884,Per Cijan Skjelbred,32,HSV,Midfielder,15,0,0,0,0,1,0,16,3,13,0,0,0,0,0,P,Per,Skjelbred
885,Eren Derdiyok,32,,Forward,6,1,1,0,0,1,0,17,13,3,0,0,0,0,0,E,Eren,Derdiyok
886,Leon Balogun,32,,Forward,16,0,1,0,0,4,0,7,1,2,0,0,0,0,0,L,Leon,Balogun
887,Joseph Akpala,31,WB1,Forward,3,1,1,0,0,1,0,24,18,2,0,0,0,0,0,J,Joseph,Akpala
888,Gerald Asamoah,30,,Forward,12,0,1,0,0,2,0,10,5,9,0,0,0,0,0,G,Gerald,Asamoah
889,Jeffrey Bruma,30,HSV,Defender,10,1,1,1,4,2,1,16,8,0,0,0,26,13,0,J,Jeffrey,Bruma
890,Ibrahim Afellay,29,SCH4,Midfielder,8,2,1,0,0,2,0,2,2,5,0,0,0,0,0,I,Ibrahim,Afellay
891,Christian Trasch,29,VFL,Midfielder,11,0,1,0,0,2,0,16,6,7,0,0,0,0,0,C,Christian,Trasch
892,Sead Kolasinac,29,SCH4,Midfielder,12,0,1,0,0,2,0,19,4,1,0,0,0,0,0,S,Sead,Kolasinac
893,Petr Jiracek,28,HSV,Midfielder,10,1,1,0,0,0,1,9,3,5,0,0,0,0,0,P,Petr,Jiracek
894,Baba Rahman,28,,Defender,18,0,0,3,0,2,0,9,2,1,0,0,37,20,0,B,Baba,Rahman
895,Ilir Azemi,28,,Forward,3,1,1,0,0,4,0,22,18,2,0,0,0,0,0,I,Ilir,Azemi
896,Vegar Eggen Hedenstad,27,SCF,Midfielder,9,0,1,0,0,1,0,23,7,4,0,0,0,0,0,V,Vegar,Hedenstad
897,Assani Lukimya-Mulongoti,27,WB1,Defender,17,1,0,2,0,1,1,14,5,0,0,0,41,21,0,A,Assani,Lukimya-Mulongoti
898,Johan Djourou,27,H96,Defender,14,0,0,4,1,4,0,0,0,2,0,0,24,15,0,J,Johan,Djourou
899,Manuel Schmiedebach,27,H96,Defender,14,0,1,3,2,5,0,17,7,7,0,0,38,22,0,M,Manuel,Schmiedebach
900,Jan Kirchhoff,27,,Defender,9,0,1,0,5,5,0,11,9,1,0,0,21,8,0,J,Jan,Kirchhoff
901,Alexander Madlung,27,VFL,Defender,6,2,0,2,0,1,1,14,9,0,0,0,21,8,0,A,Alexander,Madlung
902,Tomas Rincon,27,HSV,Midfielder,9,0,0,0,0,2,0,17,11,4,0,0,0,0,0,T,Tomas,Rincon
903,Yunis Malli,26,,Midfielder,7,1,0,0,0,0,0,19,7,4,0,0,0,0,0,Y,Yunis,Malli
904,Sebastian Freis,26,SCF,Forward,6,1,1,0,0,0,0,11,6,5,0,0,0,0,0,S,Sebastian,Freis
905,Mehmet Ekici,25,WB1,Midfielder,6,2,0,0,0,0,0,16,3,5,0,0,0,0,0,M,Mehmet,Ekici
906,Koen Casteels,25,,Goalkeeper,15,0,0,2,1,1,0,17,1,0,1,0,33,20,0,K,Koen,Casteels
907,Sebastian Prodl,25,WB1,Defender,23,1,0,1,1,2,1,7,5,3,0,0,58,32,0,S,Sebastian,Prodl
908,Daniel Schwaab,25,BL1,Defender,8,0,1,1,3,2,0,17,8,1,0,0,19,7,1,D,Daniel,Schwaab
909,Alexandru Maxim,25,VFB,Midfielder,8,1,1,0,0,2,0,4,3,4,0,0,0,0,0,A,Alexandru,Maxim
910,Heurelho Gomes,25,,Goalkeeper,9,0,0,2,1,0,0,0,0,1,0,0,9,3,0,H,Heurelho,Gomes
911,Robert Tesche,25,HSV,Midfielder,12,0,0,0,0,5,0,14,6,4,0,0,0,0,0,R,Robert,Tesche
912,Ivan Santini,25,SCF,Forward,1,1,2,0,0,1,0,19,13,1,0,0,0,0,0,I,Ivan,Santini
913,Maximilian Arnold,25,VFL,Midfielder,5,3,0,0,0,1,0,5,1,5,0,0,0,0,0,M,Maximilian,Arnold
914,Hajime Hosogai,25,BL1,Midfielder,9,0,0,0,0,1,0,20,8,1,0,0,0,0,0,H,Hajime,Hosogai
915,Tranquillo Barnetta,25,SCH4,Midfielder,2,0,1,0,0,1,0,30,19,1,0,0,0,0,0,T,Tranquillo,Barnetta
916,Sofian Chahed,25,H96,Midfielder,9,0,2,0,0,3,0,14,4,0,0,0,0,0,0,S,Sofian,Chahed
917,Andreas Ottl,25,,Midfielder,10,0,1,0,0,1,0,16,3,6,0,0,0,0,0,A,Andreas,Ottl
918,Max Grun,24,,Goalkeeper,17,0,0,2,0,0,0,17,0,0,0,0,33,18,0,M,Max,Grun
919,Anatoly Tymoschuk,24,BM1,Midfielder,5,1,0,0,0,2,0,28,11,2,0,0,0,0,0,A,Anatoly,Tymoschuk
920,Marvin Plattenhardt,24,FCN,Midfielder,8,1,0,0,0,3,0,23,6,1,0,0,0,0,0,M,Marvin,Plattenhardt
921,Milorad Pekovic,24,,Midfielder,14,0,0,0,0,8,0,11,4,8,0,0,0,0,0,M,Milorad,Pekovic
922,Jannik Vestergaard,23,,Defender,14,0,0,4,0,6,0,12,2,0,0,0,29,17,0,J,Jannik,Vestergaard
923,Niki Zimling,23,,Midfielder,10,1,0,0,0,5,0,4,3,4,0,0,0,0,0,N,Niki,Zimling
924,Antonio Rudiger,23,VFB,Defender,11,0,0,2,2,4,1,15,5,1,0,0,21,9,0,A,Antonio,Rudiger
925,Nando Rafael,23,,Forward,4,2,0,0,0,2,0,13,7,3,0,0,0,0,0,N,Nando,Rafael
926,Sebastien Pocognoli,23,H96,Defender,10,0,1,2,1,0,1,1,1,3,0,0,16,8,0,S,Sebastien,Pocognoli
927,Kyriakos Papadopoulos,23,SCH4,Defender,9,1,0,2,0,1,0,1,1,0,0,0,16,8,0,K,Kyriakos,Papadopoulos
928,Knowledge Musona,23,,Forward,8,0,1,0,0,2,0,10,6,5,0,0,0,0,0,K,Knowledge,Musona
929,Francisco Rodriguez,23,VFB,Defender,9,0,0,1,4,1,0,7,5,0,0,0,20,11,0,F,Francisco,Rodriguez
930,Marco Russ,23,EF,Defender,7,1,0,2,1,5,0,10,3,1,0,0,11,4,0,M,Marco,Russ
931,Edu,22,SCH4,Forward,7,1,0,0,0,1,0,8,4,4,0,0,0,0,0,E,Edu,Edu
932,David Abraham,22,,Defender,12,0,0,1,1,1,0,1,0,1,0,0,17,7,0,D,David,Abraham
933,Amin Younes,22,MON1,Midfielder,6,1,0,0,0,0,0,8,5,6,0,0,0,0,0,A,Amin,Younes
934,Josue,22,VFL,Midfielder,13,0,1,0,0,7,1,7,3,5,0,0,0,0,0,J,Josue,Josue
935,Mathis Bolly,22,,Forward,5,2,0,0,0,0,0,2,2,4,0,0,0,0,0,M,Mathis,Bolly
936,Sebastien Langkamp,21,,Defender,11,0,0,3,0,2,0,3,0,0,0,0,19,11,0,S,Sebastien,Langkamp
937,Oka Nikolov,21,EF,Goalkeeper,8,0,0,2,0,0,0,26,0,1,0,0,9,3,0,O,Oka,Nikolov
938,Thomas Kleine,20,,Defender,19,0,0,3,0,6,1,13,3,1,0,0,40,21,1,T,Thomas,Kleine
939,Tolga Cigerci,20,MON1,Midfielder,9,0,0,0,0,1,0,17,3,6,0,0,0,0,0,T,Tolga,Cigerci
940,Tamas Hajnal,20,VFB,Midfielder,7,0,0,0,0,0,0,21,6,6,0,0,0,0,0,T,Tamas,Hajnal
941,Johannes Geis,20,,Defender,7,1,1,2,1,2,0,4,1,4,0,0,16,11,0,J,Johannes,Geis
942,Leon Andreasen,19,H96,Midfielder,4,2,0,0,0,0,0,1,1,3,0,0,0,0,0,L,Leon,Andreasen
943,Andriy Voronin,19,,Forward,6,0,1,0,0,0,0,7,4,5,0,0,0,0,0,A,Andriy,Voronin
944,Radoslav Zabavnik,19,,Defender,13,0,1,0,2,5,0,13,4,4,0,0,28,13,0,R,Radoslav,Zabavnik
945,Diego Contento,19,BM1,Defender,4,0,0,2,1,0,0,9,1,0,0,0,2,0,0,D,Diego,Contento
946,Aristide Bance,19,,Forward,4,0,0,0,0,3,0,15,14,2,0,0,0,0,0,A,Aristide,Bance
947,Tom Starke,18,BM1,Goalkeeper,3,0,0,3,0,0,0,31,0,0,0,0,0,0,0,T,Tom,Starke
948,Niclas Fullkrug,18,WB1,Forward,1,1,0,0,0,0,0,15,11,1,0,0,0,0,0,N,Niclas,Fullkrug
949,Robin Knoche,18,VFL,Midfielder,8,0,0,0,0,1,0,6,3,2,0,0,0,0,0,R,Robin,Knoche
950,Phillip Bargfrede,18,WB1,Midfielder,7,0,1,0,0,5,0,9,6,3,0,0,0,0,0,P,Phillip,Bargfrede
951,Stephen Hain,18,,Forward,3,1,0,0,0,2,0,22,9,3,0,0,0,0,0,S,Stephen,Hain
952,Juanan,18,,Defender,13,0,0,2,1,1,0,11,2,0,0,0,28,16,1,J,Juanan,Juanan
953,Milan Petrzela,17,,Midfielder,5,0,0,0,0,0,0,12,7,4,0,0,0,0,0,M,Milan,Petrzela
954,Thomas Kahlenberg,17,VFL,Midfielder,6,0,0,0,0,2,0,21,7,4,0,0,0,0,0,T,Thomas,Kahlenberg
955,Vincenzo Grifo,16,,Midfielder,1,0,1,0,0,0,0,13,11,1,0,0,0,0,0,V,Vincenzo,Grifo
956,Manuel Friedrich,16,BL1,Defender,5,0,0,0,3,1,0,28,6,1,0,0,13,5,0,M,Manuel,Friedrich
957,Slobodan Medojevic,16,VFL,Midfielder,6,0,1,0,0,1,0,6,2,1,0,0,0,0,0,S,Slobodan,Medojevic
958,Zdravko Kuzmanovic,16,VFB,Midfielder,7,0,0,0,0,3,0,10,5,3,0,0,0,0,0,Z,Zdravko,Kuzmanovic
959,Immanuel Hohn,16,SCF,Defender,5,0,0,1,1,1,0,11,3,0,0,0,8,2,0,I,Immanuel,Hohn
960,Leonardo Bittencourt,15,BD1,Midfielder,2,1,1,0,0,0,0,11,3,2,0,0,0,0,0,L,Leonardo,Bittencourt
961,Erik Jendrisek,15,SCF,Forward,4,0,1,0,0,1,0,16,5,4,0,0,0,0,0,E,Erik,Jendrisek
962,Niko Bungert,15,,Forward,8,0,0,0,0,1,0,4,0,2,0,0,0,0,0,N,Niko,Bungert
963,Thanos Petsos,15,,Defender,9,1,0,0,2,3,0,13,5,2,0,0,26,14,0,T,Thanos,Petsos
964,Marco Terrazino,15,SCF,Midfielder,1,1,1,0,0,0,0,10,5,0,0,0,0,0,0,M,Marco,Terrazino
965,Chinedu Ede,15,,Midfielder,1,1,0,0,0,0,0,16,8,1,0,0,0,0,0,C,Chinedu,Ede
966,Thomas Pledl,15,,Midfielder,3,0,2,0,0,1,0,13,4,2,0,0,0,0,0,T,Thomas,Pledl
967,Karim Bellarabi,15,BL1,Midfielder,5,0,1,0,0,1,0,4,3,4,0,0,0,0,0,K,Karim,Bellarabi
968,Marvin Compper,14,,Defender,16,0,0,2,0,2,0,1,0,0,0,0,38,24,0,M,Marvin,Compper
969,Boris Vukcevic,14,,Midfielder,4,1,0,0,0,0,0,1,1,2,0,0,0,0,0,B,Boris,Vukcevic
970,Ivo Ilicevic,14,HSV,Midfielder,4,1,0,0,0,3,0,13,4,4,0,0,0,0,0,I,Ivo,Ilicevic
971,Federico Macheda,14,VFB,Forward,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,F,Federico,Macheda
972,Nikita Rukavytsya,14,,Forward,6,0,0,0,0,0,0,7,2,5,0,0,0,0,0,N,Nikita,Rukavytsya
973,Yildirim Ozkan,14,WB1,Midfielder,3,0,1,0,0,0,0,12,5,2,0,0,0,0,0,Y,Yildirim,Ozkan
974,Almog Cohen,14,FCN,Midfielder,3,0,1,0,0,1,0,12,6,0,0,0,0,0,0,A,Almog,Cohen
975,Erwin Hoffer,13,EF,Forward,2,1,0,0,0,0,0,15,4,3,0,0,0,0,0,E,Erwin,Hoffer
976,Marcus Berg,13,HSV,Forward,2,0,0,0,0,0,0,20,9,0,0,0,0,0,0,M,Marcus,Berg
977,Tunay Torun,13,VFB,Midfielder,4,0,0,0,0,0,0,7,5,3,0,0,0,0,0,T,Tunay,Torun
978,Ronny Garbuschewski,13,,Midfielder,3,0,1,0,0,0,0,10,4,3,0,0,0,0,0,R,Ronny,Garbuschewski
979,Maxim Choupo-Moting,12,,Forward,4,0,0,0,0,0,0,7,4,1,0,0,0,0,0,M,Maxim,Choupo-Moting
980,Patrick Rakovsky,12,FCN,Goalkeeper,3,0,0,1,1,0,0,28,1,0,0,0,3,1,0,P,Patrick,Rakovsky
981,Martin Latka,12,,Defender,13,0,0,1,0,3,0,0,0,0,0,0,24,12,1,M,Martin,Latka
982,Cacau,12,VFB,Forward,3,1,0,0,0,1,0,4,2,1,0,0,0,0,0,C,Cacau,Cacau
983,Slobodan Rajkovic,12,HSV,Defender,6,0,0,1,1,0,0,10,7,0,0,0,24,13,0,S,Slobodan,Rajkovic
984,Hiroki Sakai,11,H96,Defender,8,0,0,1,2,2,0,24,5,3,0,0,26,16,0,H,Hiroki,Sakai
985,Stefan Bell,11,,Forward,5,0,0,0,0,2,0,12,3,0,0,0,0,0,0,S,Stefan,Bell
986,Gibril Sankoh,11,,Defender,9,0,0,1,0,2,0,7,2,1,0,0,21,11,0,G,Gibril,Sankoh
987,Constant Djakpa,11,EF,Defender,1,0,0,1,1,0,0,10,4,0,0,0,4,1,0,C,Constant,Djakpa
988,Jung-Bin Park,11,,Midfielder,4,0,0,0,0,2,0,8,5,3,0,0,0,0,0,J,Jung-Bin,Park
989,Emanuel Pogatetz,11,VFL,Defender,8,0,0,2,0,1,0,11,0,3,0,0,15,9,1,E,Emanuel,Pogatetz
990,Ronny Philip,11,,Defender,4,0,0,1,0,0,0,4,0,1,0,0,4,1,0,R,Ronny,Philip
991,Adrian Nikci,10,H96,Midfielder,1,1,0,0,0,0,0,13,3,1,0,0,0,0,0,A,Adrian,Nikci
992,Emre Can,10,BM1,Midfielder,2,1,0,0,0,1,0,7,2,1,0,0,0,0,0,E,Emre,Can
993,Marc Stendera,10,EF,Midfielder,2,0,1,0,0,0,0,4,3,1,0,0,0,0,0,M,Marc,Stendera
994,Jozsef Varga,10,,Midfielder,6,0,0,0,0,2,0,1,0,2,0,0,0,0,0,J,Jozsef,Varga
995,Jacopo Sala,10,HSV,Midfielder,2,0,0,0,0,0,0,19,6,1,0,0,0,0,0,J,Jacopo,Sala
996,Ivan Klasnic,9,,Forward,1,1,0,0,0,0,0,12,2,1,0,0,0,0,0,I,Ivan,Klasnic
997,Genki Omae,9,,Forward,2,0,0,0,0,0,0,11,5,1,0,0,0,0,0,G,Genki,Omae
998,Junior Fernandes,9,BL1,Forward,0,0,1,0,0,0,0,19,6,0,0,0,0,0,0,J,Junior,Fernandes
999,Florian Trinks,8,,Midfielder,1,1,0,0,0,0,0,5,1,1,0,0,0,0,0,F,Florian,Trinks
1000,Patrick Ochs,8,,Defender,8,0,0,1,1,3,0,16,4,3,0,0,25,15,0,P,Patrick,Ochs
1001,Tim Wiese,8,,Goalkeeper,10,0,0,1,0,0,0,0,0,0,0,0,25,16,0,T,Tim,Wiese
1002,Alexander Ring,8,MON1,Midfielder,2,0,0,0,0,0,0,17,4,2,0,0,0,0,0,A,Alexander,Ring
1003,Jaroslav Drobny,8,HSV,Goalkeeper,2,0,0,1,0,0,0,29,0,0,0,0,1,0,0,J,Jaroslav,Drobny
1004,Jonas Hofmann,8,BD1,Midfielder,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,J,Jonas,Hofmann
1005,Christoph Moritz,8,SCH4,Midfielder,2,0,0,0,0,0,0,11,4,2,0,0,0,0,0,C,Christoph,Moritz
1006,Robert Zillner,8,,Midfielder,3,0,0,0,0,1,0,10,3,2,0,0,0,0,0,R,Robert,Zillner
1007,Tim Hoogland,8,VFB,Defender,3,0,0,0,1,0,0,5,1,1,0,0,4,1,0,T,Tim,Hoogland
1008,Max Meyer,8,SCH4,Midfielder,0,0,1,0,0,0,0,12,5,0,0,0,0,0,0,M,Max,Meyer
1009,Du-Ri Cha,8,,Defender,1,0,0,0,3,0,0,10,9,0,0,0,16,9,0,D,Du-Ri,Cha
1010,Andreas Ludwig,8,,Midfielder,0,0,1,0,0,0,0,7,5,0,0,0,0,0,0,A,Andreas,Ludwig
1011,Paul Scharner,8,HSV,Defender,1,0,0,1,0,1,0,7,3,0,0,0,3,0,0,P,Paul,Scharner
1012,Stephen Schrock,7,,Defender,6,0,0,0,3,4,0,18,4,4,0,0,18,11,0,S,Stephen,Schrock
1013,Tom Trybull,7,WB1,Midfielder,4,0,0,0,0,1,0,3,0,2,0,0,0,0,0,T,Tom,Trybull
1014,Zhi Gin Lam,7,HSV,Midfielder,4,0,0,0,0,1,0,3,0,3,0,0,0,0,0,Z,Zhi,Lam
1015,Christian Gunter,7,SCF,Defender,3,0,0,0,2,1,0,18,4,1,0,0,11,6,0,C,Christian,Gunter
1016,Felix Kroos,7,WB1,Midfielder,5,0,0,0,0,3,0,10,0,5,0,0,0,0,0,F,Felix,Kroos
1017,Berkay Dabanli,7,FCN,Defender,2,0,0,0,0,1,0,12,6,1,0,0,10,2,0,B,Berkay,Dabanli
1018,Heiko Butscher,7,EF,Defender,2,0,0,1,0,0,0,13,1,0,0,0,4,2,0,H,Heiko,Butscher
1019,Tobias Mikkelsen,6,,Midfielder,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,T,Tobias,Mikkelsen
1020,Denis Streker,6,,Midfielder,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,D,Denis,Streker
1021,Renato Augusto,6,BL1,Midfielder,0,0,0,0,0,0,0,11,6,1,0,0,0,0,0,R,Renato,Augusto
1022,Chinedu Obasi,6,SCH4,Forward,2,0,0,0,0,0,0,8,2,2,0,0,0,0,0,C,Chinedu,Obasi
1023,Benjamin Kohler,6,EF,Forward,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,B,Benjamin,Kohler
1024,Sonny Kittel,6,EF,Midfielder,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,S,Sonny,Kittel
1025,Oliver Kirch,6,BD1,Midfielder,2,0,0,0,0,0,0,17,2,1,0,0,0,0,0,O,Oliver,Kirch
1026,Arkadiusz Milik,6,BL1,Forward,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,A,Arkadiusz,Milik
1027,Yohandry Orozco,5,VFL,Midfielder,1,0,1,0,0,1,0,7,1,0,0,0,0,0,0,Y,Yohandry,Orozco
1028,Ferhan Hasani,5,VFL,Forward,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,F,Ferhan,Hasani
1029,Rasmus Jonsson,5,VFL,Forward,0,0,0,0,0,1,0,10,6,0,0,0,0,0,0,R,Rasmus,Jonsson
1030,Stefan Thesker,5,,Defender,3,0,0,0,1,0,0,8,1,1,0,0,7,4,0,S,Stefan,Thesker
1031,Felipe,5,H96,Defender,3,1,0,0,0,2,0,4,1,2,0,0,9,5,0,F,Felipe,Felipe
1032,Noah Korczowski,5,FCN,Defender,0,0,0,0,1,0,0,13,3,0,0,0,2,0,0,N,Noah,Korczowski
1033,Johannes Wurtz,5,WB1,Forward,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,J,Johannes,Wurtz
1034,Muhammed Ildiz,5,FCN,Midfielder,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,M,Muhammed,Ildiz
1035,Mu Kanazaki,4,FCN,Midfielder,1,0,0,0,0,1,0,12,3,1,0,0,0,0,0,M,Mu,Kanazaki
1036,Dominik Kohr,4,BL1,Midfielder,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,D,Dominik,Kohr
1037,Patrick Helmes,4,VFL,Forward,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,P,Patrick,Helmes
1038,Ivan Paurevic,4,,Midfielder,2,0,0,0,0,2,0,19,2,1,0,0,0,0,0,I,Ivan,Paurevic
1039,Tayfun Pekturk,4,,Midfielder,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,T,Tayfun,Pekturk
1040,Christopher Nothe,4,,Goalkeeper,5,0,1,0,0,1,0,13,8,3,0,0,29,16,0,C,Christopher,Nothe
1041,Dominik Reinhardt,4,,Defender,2,0,0,0,1,1,0,14,2,0,0,0,6,3,0,D,Dominik,Reinhardt
1042,Markus Mendler,4,FCN,Forward,2,0,0,0,0,1,0,8,1,2,0,0,0,0,0,M,Markus,Mendler
1043,Anton Putsila,3,SCF,Midfielder,1,0,0,0,0,0,0,7,1,1,0,0,0,0,0,A,Anton,Putsila
1044,Gerrit Wegkamp,3,,Forward,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,G,Gerrit,Wegkamp
1045,Mitchell Langerak,3,BD1,Goalkeeper,3,0,0,0,0,1,0,31,0,0,0,0,5,2,0,M,Mitchell,Langerak
1046,Baye Djiby Fall,3,,Forward,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,B,Baye,Fall
1047,Garra Dembele,3,SCF,Forward,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,G,Garra,Dembele
1048,Simon Jentzsch,3,,Goalkeeper,5,0,0,0,0,0,0,4,0,0,0,0,12,7,0,S,Simon,Jentzsch
1049,Robert Almer,3,,Goalkeeper,0,0,0,0,1,0,0,31,1,0,0,0,0,0,0,R,Robert,Almer
1050,Daniel Didavi,3,VFB,Midfielder,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,D,Daniel,Didavi
1051,Luis Advincula,2,,Midfielder,1,0,0,0,0,1,0,3,1,1,0,0,0,0,0,L,Luis,Advincula
1052,Aleksandar Stevanovic,2,WB1,Midfielder,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,A,Aleksandar,Stevanovic
1053,Pierre-Emile Hojbjerg,2,BM1,Midfielder,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,P,Pierre-Emile,Hojbjerg
1054,Sebastian Kerk,2,SCF,Midfielder,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,S,Sebastian,Kerk
1055,Giovanni Sio,2,,Forward,0,0,0,0,0,1,1,8,6,0,0,0,0,0,0,G,Giovanni,Sio
1056,Vadim Demidov,2,EF,Defender,4,0,0,0,0,1,0,10,1,0,0,0,11,6,0,V,Vadim,Demidov
1057,Sebastian Tyrala,2,,Midfielder,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,S,Sebastian,Tyrala
1058,Niklas Stark,2,FCN,Defender,2,0,0,0,0,0,0,1,1,2,0,0,6,3,0,N,Niklas,Stark
1059,Somen Tchoyi,2,,Midfielder,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,S,Somen,Tchoyi
1060,Dorge Kouemaha,2,EF,Forward,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,D,Dorge,Kouemaha
1061,Ezequiel,2,SCF,Midfielder,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,E,Ezequiel,Ezequiel
1062,Ashkan Dejagah,2,VFL,Forward,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,Ashkan,Dejagah
1063,Heinz Muller,2,,Goalkeeper,3,0,0,0,0,0,0,12,0,0,0,0,7,4,0,H,Heinz,Muller
1064,Soufian Benyamina,2,VFB,Forward,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,S,Soufian,Benyamina
1065,Michael Rensing,1,BL1,Goalkeeper,2,0,0,0,0,0,0,25,0,0,0,0,5,3,0,M,Michael,Rensing
1066,Pelle Jensen,1,,Defender,2,0,0,0,0,1,0,3,0,1,0,0,4,2,0,P,Pelle,Jensen
1067,Marc Lais,1,SCF,Midfielder,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,M,Marc,Lais
1068,Okan Aydin,1,BL1,Forward,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,O,Okan,Aydin
1069,Michael Parkhurst,1,,Defender,1,0,0,0,0,1,0,6,1,1,0,0,3,1,0,M,Michael,Parkhurst
1070,Marcos Antonio,1,FCN,Defender,1,0,0,0,0,0,0,5,0,1,0,0,2,1,0,M,Marcos,Antonio
1071,Michael Hefele,1,,Defender,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,M,Michael,Hefele
1072,Balint Bajner,1,BD1,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,B,Balint,Bajner
1073,Mamadou Bah,1,VFB,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,M,Mamadou,Bah
1074,Petar Sliskovic,1,,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,P,Petar,Sliskovic
1075,Loris Karius,1,,Goalkeeper,0,0,0,0,0,0,0,19,1,0,0,0,1,0,0,L,Loris,Karius
