,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1074,Dzenis Burnic,1,BD1,Midfielder,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,D,Dzenis,Burnic
1075,Djibril Sow,1,MON1,Midfielder,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,D,Djibril,Sow
1076,Finn Porath,1,HSV,Midfielder,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,F,Finn,Porath
1077,Silas Zehnder,1,,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,S,Silas,Zehnder
1078,Arne Maier,1,HB1,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,A,Arne,Maier
1079,Julian Green,0,BM1,Midfielder,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,J,Julian,Green
1080,Alexander Stolz,0,,Goalkeeper,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,A,Alexander,Stolz
1081,Miguel Blanco,0,EF,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Miguel,Blanco
1082,Nils Rutten,0,MON1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Nils,Rutten
1083,Ihor Berezovskyi,0,,Goalkeeper,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,I,Ihor,Berezovskyi
1084,Furkan Zorba,0,EF,Defender,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,F,Furkan,Zorba
1085,Marco Friedl,0,BM1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Marco,Friedl
1086,Hendrick Bonmann,0,BD1,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,H,Hendrick,Bonmann
1087,Enis Bunjaki,0,EF,Forward,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,E,Enis,Bunjaki
1088,Atinc Nukan,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Atinc,Nukan
1089,Besar Halimi,0,,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,B,Besar,Halimi
1090,Jacob Bruun Larsen,0,BD1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jacob,Larsen
1091,Alexander Nubel,0,SCH4,Goalkeeper,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,A,Alexander,Nubel
1092,Robbie Kruse,0,BL1,Midfielder,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,R,Robbie,Kruse
1093,Hauke Wahl,0,,Defender,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,H,Hauke,Wahl
1094,Stefan Posch,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Stefan,Posch
1095,Fabijan Buntic,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Fabijan,Buntic
1096,Ismail Azzaoui,0,VFL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I,Ismail,Azzaoui
1097,Daniel Opare,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Daniel,Opare
1098,Zsolt Kalmar,0,,Midfielder,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,Z,Zsolt,Kalmar
1099,Yanni Regasel,0,EF,Defender,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Y,Yanni,Regasel
1100,Leon Batge,0,EF,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,L,Leon,Batge
1101,Slobodan Medojevic,0,EF,Midfielder,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,S,Slobodan,Medojevic
1102,Lukas Boeder,0,BL1,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,L,Lukas,Boeder
1103,Kamil Wojtkowski,0,,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,K,Kamil,Wojtkowski
1104,Christofer Heimeroth,0,MON1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Christofer,Heimeroth
1105,Junior Diaz,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Junior,Diaz
1106,Nils-Jonathan Korber,0,HB1,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,N,Nils-Jonathan,Korber
1107,Benjamin Gorka,0,,Defender,0,0,0,0,0,0,0,6,1,0,0,0,2,1,0,B,Benjamin,Gorka
1108,Carlos Ascues,0,VFL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Carlos,Ascues
1109,Atakan Akkaynak,0,BL1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Atakan,Akkaynak
1110,Hendrik Hansen,0,VFL,Goalkeeper,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,H,Hendrik,Hansen
1111,Fabian Benko,0,BM1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Fabian,Benko
1112,Lucas Hufnagel,0,SCF,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,L,Lucas,Hufnagel
1113,Michael Zetterer,0,WB1,Goalkeeper,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,M,Michael,Zetterer
1114,John-Patrick Strauss,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,John-Patrick,Strauss
1115,Matthias Hamrol,0,FCK1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Matthias,Hamrol
1116,Johannes Eggestein,0,WB1,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Johannes,Eggestein
1117,Max Grun,0,VFL,Goalkeeper,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,M,Max,Grun
1118,Felix Gotze,0,BM1,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,F,Felix,Gotze
1119,Thomas Kraft,0,HB1,Goalkeeper,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,T,Thomas,Kraft
1120,Danilo Soares,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,D,Danilo,Soares
1121,Fabian Giefer,0,SCH4,Goalkeeper,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,F,Fabian,Giefer
1122,Florian Muller,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Florian,Muller
1123,Marvin Schulz,0,MON1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Marvin,Schulz
1124,Rafal Gikiewicz,0,SCF,Goalkeeper,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,R,Rafal,Gikiewicz
1125,Timothee Kolodziejczak,0,MON1,Defender,0,0,0,0,0,0,0,15,1,0,0,0,2,1,0,T,Timothee,Kolodziejczak
1126,Ioannis Gelios,0,,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,I,Ioannis,Gelios
1127,Marius Muller,0,,Goalkeeper,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,M,Marius,Muller
1128,Hikmet Ciftci,0,FCK1,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,H,Hikmet,Ciftci
1129,Dominik Franke,0,,Defender,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,D,Dominik,Franke
1130,Noel Knothe,0,EF,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Noel,Knothe
1131,Phil Neumann,0,SCH4,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,P,Phil,Neumann
1132,Gian-Luca Itter,0,VFL,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,G,Gian-Luca,Itter
1133,Lukas Watkowiak,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Lukas,Watkowiak
1134,Benjamin Bellot,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Benjamin,Bellot
1135,Ramazan Ozcan,0,BL1,Goalkeeper,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,R,Ramazan,Ozcan
1136,Birk Risa,0,FCK1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Birk,Risa
1137,Alexander Isak,0,BD1,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Alexander,Isak
1138,Christian Ortag,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Christian,Ortag
1139,Marcus Mlynikowski,0,HB1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Marcus,Mlynikowski
1140,Patric Klandt,0,SCF,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,P,Patric,Klandt
1141,Florian Kohls,0,HB1,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,F,Florian,Kohls
1142,Palko Dardai,0,HB1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Palko,Dardai
1143,Giuseppe Leo,0,,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,G,Giuseppe,Leo
1144,Justin Eilers,0,WB1,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Justin,Eilers
1145,Luca-Milan Zander,0,WB1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Luca-Milan,Zander
1146,Patrick Sussek,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Patrick,Sussek
1147,Mike Feigenspan,0,MON1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Mike,Feigenspan
1148,Gregor Kobel,0,,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,G,Gregor,Kobel
1149,Vincent Sierro,0,SCF,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,V,Vincent,Sierro
1150,Haji Wright,0,SCH4,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,H,Haji,Wright
1151,Atsuto Uchida,0,SCH4,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Atsuto,Uchida
1152,Deji Beyreuther,0,EF,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Deji,Beyreuther
1153,Leo Weinkauf,0,BM1,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,L,Leo,Weinkauf
1154,Andreas Hirzel,0,HSV,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Andreas,Hirzel
1155,Thanos Petsos,-1,WB1,Defender,2,0,0,0,0,2,0,4,1,1,0,0,7,4,0,T,Thanos,Petsos
1156,Tom Mickel,-1,HSV,Goalkeeper,1,0,0,0,0,0,0,15,0,0,0,0,4,3,0,T,Tom,Mickel
1157,Jose Rodriguez,-1,,Midfielder,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,J,Jose,Rodriguez
1158,Tobias Sippel,-1,MON1,Goalkeeper,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,T,Tobias,Sippel
1159,Ashton Gotz,-1,HSV,Defender,1,0,0,0,0,1,0,9,0,1,0,0,3,2,0,A,Ashton,Gotz
1160,Ulisses Garcia,-2,WB1,Defender,3,0,0,0,0,1,0,16,3,0,0,0,16,10,0,U,Ulisses,Garcia
1161,Fallou Diagne,-4,WB1,Defender,2,0,0,0,0,0,0,1,0,1,0,0,10,8,0,F,Fallou,Diagne
1162,Jonas Fohrenbach,-4,SCF,Defender,1,0,0,0,0,0,0,4,2,1,0,0,11,8,0,J,Jonas,Fohrenbach
1163,Janek Sternberg,-5,WB1,Defender,0,0,0,0,0,1,0,5,2,0,0,0,8,6,0,J,Janek,Sternberg
1164,Lionel Messi,270,BARC,Forward,32,37,9,0,0,6,0,2,2,4,0,1,0,0,0,L,Lionel,Messi
1165,Luis Suarez,241,BARC,Forward,34,28,13,0,0,8,0,3,2,9,0,0,0,0,0,L,Luis,Suarez
1166,Cristiano Ronaldo,195,MADR,Forward,29,25,6,0,0,4,0,0,0,5,0,1,0,0,0,C,Cristiano,Ronaldo
1167,Antoine Griezmann,169,,Forward,36,16,8,0,0,3,0,1,0,14,0,2,0,0,0,A,Antoine,Griezmann
1168,Filipe Luis,157,,Defender,34,3,6,16,2,5,0,0,0,3,0,0,23,7,0,F,Filipe,Luis
1169,Iago Aspas,152,RCCV,Forward,25,19,3,0,0,9,0,10,7,9,0,0,0,0,0,I,Iago,Aspas
1170,Neymar,144,BARC,Forward,30,13,10,0,0,8,1,1,0,2,0,0,0,0,0,N,Neymar,Neymar
1171,Gerard Moreno,141,RCDE,Forward,36,13,4,0,0,6,0,0,0,4,0,1,0,0,0,G,Gerard,Moreno
1172,Sergi Enrich,141,,Forward,31,11,7,0,0,4,0,7,7,8,0,0,0,0,0,S,Sergi,Enrich
1173,Ruben Castro,136,BETI,Forward,32,13,3,0,0,3,0,4,3,7,0,1,0,0,0,R,Ruben,Castro
1174,Aritz Aduriz,134,ATBI,Forward,27,16,1,0,0,8,0,5,5,5,0,0,0,0,0,A,Aritz,Aduriz
1175,Sandro Ramirez,132,MALA,Forward,28,14,3,0,0,3,0,2,2,12,0,1,0,0,0,S,Sandro,Ramirez
1176,Pablo Piatti,132,RCDE,Forward,30,10,10,0,0,8,0,0,0,18,0,0,0,0,0,P,Pablo,Piatti
1177,Pedro Leon,129,,Midfielder,34,10,5,0,0,5,0,3,3,9,0,1,0,0,0,P,Pedro,Leon
1178,Florin Andone,129,RCDC,Forward,32,12,2,0,0,6,0,5,5,12,0,0,0,0,0,F,Florin,Andone
1179,Kevin Gameiro,127,,Forward,21,12,5,0,0,0,0,12,10,18,0,0,0,0,0,K,Kevin,Gameiro
1180,Xabier Prieto,126,RESO,Midfielder,32,8,6,0,0,2,0,6,6,9,0,0,0,0,0,X,Xabier,Prieto
1181,Diego Godin,126,,Defender,30,3,1,16,1,11,0,1,1,0,0,0,22,8,0,D,Diego,Godin
1182,Willian Jose,123,RESO,Forward,27,12,4,0,0,4,0,2,1,17,0,0,0,0,0,W,Willian,Jose
1183,Raul Garcia,121,ATBI,Midfielder,34,10,4,0,0,11,0,2,2,16,0,0,0,0,0,R,Raul,Garcia
1184,Alvaro Morata,119,MADR,Forward,14,15,4,0,0,8,0,20,12,9,0,0,0,0,0,A,Alvaro,Morata
1185,Roberto Soriano,118,VIAL,Midfielder,31,10,5,0,0,8,1,3,2,21,0,0,0,0,0,R,Roberto,Soriano
1186,Wissam Ben Yedder,118,SEVI,Forward,20,11,4,0,0,0,0,16,11,18,0,0,0,0,0,W,Wissam,Yedder
1187,Jan Oblak,117,,Goalkeeper,30,0,0,15,0,1,0,0,0,1,1,0,22,7,0,J,Jan,Oblak
1188,Stefan Savic,116,,Defender,30,1,1,14,2,6,0,6,2,0,0,0,24,8,0,S,Stefan,Savic
1189,Yannick Carrasco,115,,Midfielder,26,10,4,0,0,5,0,9,8,20,0,1,0,0,0,Y,Yannick,Carrasco
1190,Karim Benzema,114,MADR,Forward,23,10,4,0,0,0,0,9,6,17,0,0,0,0,0,K,Karim,Benzema
1191,Marc Andre ter Stegen,113,BARC,Goalkeeper,36,0,0,13,0,1,0,0,0,0,0,0,33,10,0,M,Marc,Stegen
1192,Isco,113,MADR,Midfielder,17,10,7,0,0,4,0,18,12,13,0,0,0,0,0,I,Isco,Isco
1193,Jonathan Viera,113,LASP,Midfielder,30,7,7,0,0,4,0,1,1,10,0,0,0,0,0,J,Jonathan,Viera
1194,Pablo Sarabia,110,SEVI,Midfielder,22,8,8,0,0,10,0,14,12,5,0,0,0,0,0,P,Pablo,Sarabia
1195,Jorge Koke,109,,Midfielder,36,4,8,0,0,7,0,0,0,2,0,0,0,0,0,J,Jorge,Koke
1196,Carlos Vela,109,RESO,Forward,31,9,2,0,0,6,0,5,4,19,0,1,0,0,0,C,Carlos,Vela
1197,Fernando Pacheco,108,DEAL,Goalkeeper,36,0,0,11,0,1,0,2,0,0,2,0,42,17,0,F,Fernando,Pacheco
1198,Inaki Williams,108,ATBI,Forward,31,5,6,0,0,4,0,7,7,17,0,0,0,0,0,I,Inaki,Williams
1199,Toni Kroos,107,MADR,Midfielder,28,4,12,0,0,6,0,4,1,4,0,0,0,0,0,T,Toni,Kroos
1200,Mario Gasper,106,VIAL,Defender,31,0,2,13,0,6,0,0,0,0,0,0,26,8,0,M,Mario,Gasper
1201,Sergio Leon,106,OSAS,Forward,27,10,0,0,0,4,0,9,6,13,0,0,0,0,0,S,Sergio,Leon
1202,Ivan Rakitic,103,BARC,Midfielder,26,7,5,0,0,5,0,10,6,10,0,0,0,0,0,I,Ivan,Rakitic
1203,Duje Cop,103,,Forward,27,9,3,0,0,7,0,6,4,11,0,1,0,0,0,D,Duje,Cop
1204,Daniel Parejo,102,VALA,Midfielder,36,5,7,0,0,12,0,0,0,3,0,2,0,0,0,D,Daniel,Parejo
1205,Juanmi,102,RESO,Forward,19,11,0,0,0,7,0,17,16,10,0,0,0,0,0,J,Juanmi,Juanmi
1206,Kevin-Prince Boateng,101,LASP,Midfielder,25,10,4,0,0,11,1,4,3,12,0,0,0,0,0,K,Kevin-Prince,Boateng
1207,Marcelo,101,MADR,Defender,26,2,8,5,2,2,0,6,4,3,0,0,34,11,0,M,Marcelo,Marcelo
1208,Sergio Rico,101,SEVI,Goalkeeper,35,0,0,12,0,0,0,3,0,0,1,0,45,22,0,S,Sergio,Rico
1209,Jaume Costa,101,VIAL,Defender,30,1,3,12,1,13,0,4,1,1,0,0,29,11,0,J,Jaume,Costa
1210,Nicola Sansone,100,VIAL,Forward,25,8,3,0,0,6,0,8,7,19,0,0,0,0,0,N,Nicola,Sansone
1211,Mikel Oyarzabal,99,RESO,Midfielder,30,2,7,0,0,0,0,8,8,16,0,0,0,0,0,M,Mikel,Oyarzabal
1212,Cedric Bakambu,96,VIAL,Forward,17,11,1,0,0,5,0,9,9,10,0,0,0,0,0,C,Cedric,Bakambu
1213,Yuri Berchiche,96,RESO,Defender,35,3,2,9,0,9,0,0,0,2,0,0,48,22,0,Y,Yuri,Berchiche
1214,Victor Ruiz,96,VIAL,Defender,27,1,1,12,0,4,2,2,1,0,0,0,21,5,0,V,Victor,Ruiz
1215,Iker Muniain,96,ATBI,Forward,28,7,1,0,0,5,0,10,7,14,0,0,0,0,0,I,Iker,Muniain
1216,Manu Trigueros,96,VIAL,Forward,35,5,1,0,0,4,0,3,2,12,0,0,0,0,0,M,Manu,Trigueros
1217,Alexander Szymanowski,95,,Midfielder,24,8,2,0,0,1,0,5,4,13,0,1,0,0,0,A,Alexander,Szymanowski
1218,James Rodriguez,94,MADR,Midfielder,14,8,6,0,0,1,0,17,9,8,0,0,0,0,0,J,James,Rodriguez
1219,Fernando Torres,94,,Forward,13,8,5,0,0,3,0,21,18,11,0,1,0,0,0,F,Fernando,Torres
1220,Vitolo,94,SEVI,Midfielder,25,6,5,0,0,6,0,5,5,4,0,0,0,0,0,V,Vitolo,Vitolo
1221,Pablo Fornals,93,MALA,Midfielder,31,6,2,0,0,6,0,4,1,8,0,0,0,0,0,P,Pablo,Fornals
1222,Mikel San Jose,93,ATBI,Defender,30,4,1,5,4,9,0,5,5,5,0,0,40,14,0,M,Mikel,Jose
1223,Diego Lopez,93,RCDE,Goalkeeper,35,0,0,11,0,4,0,0,0,1,0,0,41,17,0,D,Diego,Lopez
1224,Geronimo Rulli,92,RESO,Goalkeeper,38,0,0,10,0,4,0,0,0,0,1,0,53,25,0,G,Geronimo,Rulli
1225,Sergio Asenjo,92,VIAL,Goalkeeper,24,0,0,11,0,0,0,0,0,1,1,0,18,5,0,S,Sergio,Asenjo
1226,Mikel Balenziaga,92,ATBI,Defender,33,1,1,9,0,3,1,1,0,3,0,0,36,12,0,M,Mikel,Balenziaga
1227,Theo Hernandez,92,DEAL,Defender,30,1,3,11,0,11,1,3,2,2,0,0,35,14,0,T,Theo,Hernandez
1228,Roberto Torres,91,OSAS,Midfielder,26,7,3,0,0,7,0,8,6,9,0,2,0,0,0,R,Roberto,Torres
1229,Franco Vasquez,91,SEVI,Midfielder,27,7,2,0,0,8,0,10,4,17,0,0,0,0,0,F,Franco,Vasquez
1230,David Lopez,91,RCDE,Midfielder,36,3,2,0,0,2,0,0,0,0,0,0,0,0,0,D,David,Lopez
1231,Gabriel,90,,Midfielder,33,5,2,0,0,8,0,1,1,13,0,0,0,0,0,G,Gabriel,Gabriel
1232,Andreas Pereira,90,,Midfielder,34,5,3,0,0,10,1,1,1,11,0,0,0,0,0,A,Andreas,Pereira
1233,Nani,90,VALA,Midfielder,22,5,8,0,0,6,0,3,3,8,0,0,0,0,0,N,Nani,Nani
1234,Munir El Haddadi,90,BARC,Forward,22,6,3,0,0,5,0,15,12,13,0,0,0,0,0,M,Munir,Haddadi
1235,Emre Colak,88,RCDC,Midfielder,29,3,6,0,0,5,0,8,4,13,0,1,0,0,0,E,Emre,Colak
1236,Inigo Martinez,88,RESO,Defender,34,3,2,9,0,10,0,0,0,1,0,0,49,24,1,I,Inigo,Martinez
1237,Carlos Kameni,87,MALA,Goalkeeper,36,0,0,8,0,1,0,2,0,0,1,0,49,21,0,C,Carlos,Kameni
1238,Carlos Carmona,87,,Midfielder,21,8,2,0,0,5,0,10,4,9,0,0,0,0,0,C,Carlos,Carmona
1239,Aymeric Laporte,87,ATBI,Defender,33,2,0,9,0,10,0,0,0,2,0,0,39,15,0,A,Aymeric,Laporte
1240,Sergio Ramos,87,MADR,Defender,28,7,0,5,0,6,1,1,0,1,0,0,35,12,1,S,Sergio,Ramos
1241,Celso Borges,87,RCDC,Midfielder,30,6,0,0,0,5,0,5,4,5,0,1,0,0,0,C,Celso,Borges
1242,Mariano,86,SEVI,Defender,29,0,2,11,2,10,0,3,2,1,0,0,36,18,0,M,Mariano,Mariano
1243,Juanfran,86,,Defender,21,0,2,11,1,3,0,8,2,1,0,0,18,7,0,J,Juanfran,Juanfran
1244,Tana,86,LASP,Midfielder,25,4,4,0,0,3,0,8,7,8,0,0,0,0,0,T,Tana,Tana
1245,Jose Manuel Jurado,86,RCDE,Midfielder,27,3,4,0,0,0,0,9,5,7,0,0,0,0,0,J,Jose,Jurado
1246,Jordi Alba,85,BARC,Defender,21,1,6,6,2,4,0,13,5,2,0,0,27,9,0,J,Jordi,Alba
1247,Deyverson,85,DEAL,Forward,29,7,1,0,0,14,0,5,3,6,0,0,0,0,0,D,Deyverson,Deyverson
1248,Bruno Soriano,85,VIAL,Midfielder,33,4,2,0,0,6,0,1,1,1,0,1,0,0,0,B,Bruno,Soriano
1249,Florian Lejeune,84,,Defender,33,1,1,8,1,6,0,1,1,0,0,0,44,19,0,F,Florian,Lejeune
1250,Zouhair Feddal,84,DEAL,Defender,27,2,1,8,1,8,0,0,0,2,0,0,27,9,0,Z,Zouhair,Feddal
1251,Raul Navas,82,RESO,Defender,31,1,1,8,1,5,0,3,1,1,0,0,41,18,0,R,Raul,Navas
1252,Nacho,82,MADR,Defender,25,2,3,6,1,5,0,11,4,1,0,0,34,12,0,N,Nacho,Nacho
1253,Adrian Gonzalez,82,,Midfielder,19,7,1,0,0,3,0,18,9,13,0,0,0,0,0,A,Adrian,Gonzalez
1254,Raphael Varane,82,MADR,Defender,23,1,2,7,1,1,0,3,0,4,0,0,19,4,0,R,Raphael,Varane
1255,Angel Correa,82,,Forward,11,4,8,0,0,5,0,26,21,7,0,0,0,0,0,A,Angel,Correa
1256,Ignacio Camacho,82,MALA,Midfielder,35,4,2,0,0,14,0,0,0,1,0,0,0,0,0,I,Ignacio,Camacho
1257,Leo Baptistao,81,RCDE,Forward,16,6,5,0,0,1,0,5,5,9,0,0,0,0,0,L,Leo,Baptistao
1258,Diego Reyes,81,RCDE,Midfielder,32,2,2,0,0,2,0,4,6,1,0,0,0,0,1,D,Diego,Reyes
1259,Aaron Caricol,81,RCDE,Defender,28,0,0,10,1,5,0,5,2,0,0,0,33,14,0,A,Aaron,Caricol
1260,Miguel Angel Guerrero,81,,Forward,25,5,1,0,0,3,0,10,6,13,0,0,0,0,0,M,Miguel,Guerrero
1261,Steven N'Zonzi,81,SEVI,Midfielder,34,2,3,0,0,7,0,2,1,2,0,0,0,0,0,S,Steven,N'Zonzi
1262,Ibai Gomez,81,DEAL,Forward,23,5,2,0,0,2,0,8,6,19,0,0,0,0,0,I,Ibai,Gomez
1263,Kenan Kodro,80,OSAS,Forward,17,7,1,0,0,3,0,13,11,9,0,0,0,0,0,K,Kenan,Kodro
1264,Saul Niguez,80,,Midfielder,29,4,2,0,0,8,0,6,4,6,0,0,0,0,0,S,Saul,Niguez
1265,Antonio Adan,79,BETI,Goalkeeper,37,0,0,10,0,5,0,0,0,0,1,0,62,35,0,A,Antonio,Adan
1266,Diego Alves,79,VALA,Goalkeeper,33,0,0,6,0,4,0,3,0,0,5,0,56,29,1,D,Diego,Alves
1267,Gerard Pique,78,BARC,Defender,25,2,0,7,2,6,0,3,0,2,0,0,24,8,0,G,Gerard,Pique
1268,Kike,77,,Forward,18,8,1,0,0,8,0,9,6,13,0,0,0,0,0,K,Kike,Kike
1269,Samu Castillejo,77,VIAL,Midfielder,24,2,4,0,0,2,0,10,9,11,0,0,0,0,0,S,Samu,Castillejo
1270,Martin Mantovani,76,,Defender,30,1,0,10,0,9,0,6,1,3,0,0,42,21,0,M,Martin,Mantovani
1271,Gabriel Mercado,76,SEVI,Defender,26,3,1,7,3,10,0,8,3,7,0,0,40,21,0,G,Gabriel,Mercado
1272,Samuel Umtiti,76,BARC,Defender,24,1,0,8,2,4,0,9,1,2,0,0,22,7,1,S,Samuel,Umtiti
1273,Santi Mina,76,VALA,Forward,13,6,2,0,0,2,0,18,16,8,0,0,0,0,0,S,Santi,Mina
1274,Lucas Vazquez,75,MADR,Midfielder,12,2,8,0,0,4,0,24,21,4,0,0,0,0,0,L,Lucas,Vazquez
1275,Nabil El Zhar,74,LASP,Forward,18,4,4,0,0,2,0,9,8,8,0,0,0,0,0,N,Nabil,Zhar
1276,Victor Laguardia,74,DEAL,Defender,24,2,1,8,0,6,0,4,2,2,0,0,30,12,1,V,Victor,Laguardia
1277,Victor Camarasa,74,DEAL,Midfielder,28,3,1,0,0,3,0,7,3,15,0,0,0,0,0,V,Victor,Camarasa
1278,Sergio Alvarez,74,,Midfielder,34,2,1,0,0,9,0,3,2,6,0,0,0,0,0,S,Sergio,Alvarez
1279,Juanfran,74,RCDC,Midfielder,34,0,4,0,0,3,0,2,0,4,0,0,0,0,1,J,Juanfran,Juanfran
1280,Roberto Rosales,73,MALA,Defender,32,1,2,6,0,5,0,0,0,0,0,0,47,21,0,R,Roberto,Rosales
1281,Vicente Iborra,72,SEVI,Midfielder,12,7,2,0,0,9,0,23,19,4,0,0,0,0,1,V,Vicente,Iborra
1282,Mateo Musacchio,72,VIAL,Defender,23,0,2,9,0,8,0,2,0,1,0,0,22,8,0,M,Mateo,Musacchio
1283,Joaquin,72,BETI,Midfielder,19,3,4,0,0,2,0,12,9,14,0,0,0,0,0,J,Joaquin,Joaquin
1284,Pione Sisto,72,RCCV,Midfielder,19,3,3,0,0,1,0,14,11,12,0,0,0,0,0,P,Pione,Sisto
1285,Antonio Luna,72,,Defender,24,1,6,5,0,3,0,7,2,4,0,0,39,18,0,A,Antonio,Luna
1286,Jonathan Dos Santos,71,VIAL,Forward,22,2,3,0,0,4,0,12,12,5,0,0,0,0,0,J,Jonathan,Santos
1287,Sergio Escudero,71,SEVI,Defender,25,0,3,8,0,6,0,3,1,1,0,0,33,15,0,S,Sergio,Escudero
