,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
642,Hakan Calhanoglu,114,BL1,Midfielder,31,8,5,0,0,3,0,2,2,16,0,1,0,0,0,H,Hakan,Calhanoglu
643,Raul Bobadilla,114,,Forward,32,10,2,0,0,4,1,1,1,15,0,0,0,0,0,R,Raul,Bobadilla
644,Stefan Kiessling,114,BL1,Forward,31,9,3,0,0,4,0,3,2,13,0,0,0,0,0,S,Stefan,Kiessling
645,Franco Di Santo,113,WB1,Forward,26,13,2,0,0,8,0,0,0,6,0,1,0,0,0,F,Franco,Santo
646,Anthony Ujah,112,FCK1,Forward,27,10,2,0,0,2,0,6,4,15,0,0,0,0,0,A,Anthony,Ujah
647,Kevin Volland,111,,Forward,30,8,5,0,0,6,0,2,2,6,0,0,0,0,0,K,Kevin,Volland
648,Mario Gotze,110,BM1,Midfielder,28,9,2,0,0,1,0,6,4,14,0,0,0,0,0,M,Mario,Gotze
649,Johannes Geis,110,,Defender,33,4,4,9,1,4,0,1,1,3,0,0,47,23,0,J,Johannes,Geis
650,Rafinha,110,BM1,Defender,24,0,1,13,6,4,0,3,2,5,0,0,10,3,0,R,Rafinha,Rafinha
651,Tony Jantschke,109,MON1,Defender,31,1,0,13,0,5,0,0,0,1,0,0,23,5,0,T,Tony,Jantschke
652,Jonas Hector,108,FCK1,Defender,33,2,0,13,0,2,0,0,0,0,0,0,38,18,0,J,Jonas,Hector
653,Jonathan Schmid,107,SCF,Midfielder,32,4,8,0,0,2,0,1,1,4,0,0,0,0,0,J,Jonathan,Schmid
654,Dante,107,BM1,Defender,21,0,0,15,4,5,0,12,6,1,0,0,12,4,0,D,Dante,Dante
655,Tobias Werner,106,,Midfielder,31,8,4,0,0,7,0,2,1,9,0,1,0,0,0,T,Tobias,Werner
656,Timo Horn,105,FCK1,Goalkeeper,33,0,0,13,0,0,0,1,0,0,1,0,38,18,0,T,Timo,Horn
657,Oscar Wendt,103,MON1,Defender,25,2,1,12,0,4,0,9,1,0,0,0,19,5,0,O,Oscar,Wendt
658,Davie Selke,102,WB1,Forward,22,9,3,0,0,4,0,10,8,12,0,0,0,0,0,D,Davie,Selke
659,Klass - Jan Huntelaar,101,SCH4,Forward,27,9,3,0,0,5,1,1,1,3,0,0,0,0,0,K,Klass,Huntelaar
660,Joselu,101,H96,Forward,28,8,3,0,0,4,0,5,2,4,0,1,0,0,0,J,Joselu,Joselu
661,Omer Toprak,100,BL1,Defender,27,1,0,14,2,10,0,2,2,0,0,0,24,11,0,O,Omer,Toprak
662,Martin Harnik,100,VFB,Midfielder,26,9,2,0,0,2,1,4,2,11,0,0,0,0,0,M,Martin,Harnik
663,Paul Verhaegh,100,,Defender,27,6,1,8,1,5,0,0,0,2,0,1,32,14,0,P,Paul,Verhaegh
664,Hiroshi Kiyotake,99,H96,Midfielder,29,5,5,0,0,2,0,5,3,17,0,0,0,0,0,H,Hiroshi,Kiyotake
665,Wendell,99,BL1,Defender,25,1,1,14,1,8,0,7,1,0,0,0,21,10,0,W,Wendell,Wendell
666,Ragnar Klavan,98,,Defender,34,2,0,10,0,1,0,0,0,0,0,0,43,19,0,R,Ragnar,Klavan
667,Jerome Boateng,98,BM1,Defender,25,0,0,11,6,2,1,4,2,5,0,0,15,5,0,J,Jerome,Boateng
668,Ricardo Rodriguez,97,VFL,Defender,26,6,4,3,1,2,0,2,0,4,0,0,31,9,0,R,Ricardo,Rodriguez
669,Christian Gentner,94,VFB,Midfielder,33,5,3,0,0,6,0,0,0,3,0,0,0,0,0,C,Christian,Gentner
670,Philipp Lahm,92,BM1,Defender,17,2,2,8,5,0,0,3,3,6,0,0,10,3,0,P,Philipp,Lahm
671,Loris Karius,92,,Goalkeeper,33,0,0,10,0,1,1,0,0,0,2,0,43,20,0,L,Loris,Karius
672,Lars Stindl,92,H96,Forward,20,10,3,0,0,8,0,1,1,1,0,0,0,0,0,L,Lars,Stindl
673,Dominic Maroh,91,FCK1,Defender,26,1,0,12,1,2,0,6,3,1,0,0,33,17,0,D,Dominic,Maroh
674,Fabian Johnson,91,MON1,Defender,15,1,4,6,8,0,0,15,9,6,0,0,15,5,0,F,Fabian,Johnson
675,Ivica Olic,90,VFL,Forward,28,7,0,0,0,3,0,4,2,14,0,0,0,0,0,I,Ivica,Olic
676,Daniel Caligiuri,89,VFL,Midfielder,18,7,3,0,0,1,0,14,10,11,0,0,0,0,0,D,Daniel,Caligiuri
677,Shinji Kagawa,89,BD1,Midfielder,23,5,5,0,0,2,0,9,5,16,0,0,0,0,0,S,Shinji,Kagawa
678,David Alaba,89,BM1,Defender,19,2,1,10,1,0,0,0,0,1,0,0,12,4,0,D,David,Alaba
679,Marcel Risse,89,FCK1,Midfielder,26,5,4,0,0,3,0,3,3,11,0,0,0,0,0,M,Marcel,Risse
680,Stefan Aigner,88,EF,Midfielder,23,9,0,0,0,8,0,5,5,11,0,0,0,0,0,S,Stefan,Aigner
681,Yunis Malli,88,,Midfielder,24,6,2,0,0,2,0,10,6,16,0,0,0,0,0,Y,Yunis,Malli
682,Gonzalo Castro,88,BL1,Defender,19,2,7,7,3,4,0,3,3,2,0,0,26,14,0,G,Gonzalo,Castro
683,Diego Benaglio,88,VFL,Goalkeeper,31,0,0,8,0,2,0,0,0,0,1,0,32,9,0,D,Diego,Benaglio
684,Halil Altintop,87,,Forward,30,3,4,0,0,1,0,1,1,15,0,0,0,0,0,H,Halil,Altintop
685,Alvaro Dominguez,87,MON1,Defender,23,0,3,9,1,3,0,5,1,0,0,0,18,4,0,A,Alvaro,Dominguez
686,Fin Bartels,86,WB1,Midfielder,27,4,5,0,0,5,0,4,2,7,0,0,0,0,0,F,Fin,Bartels
687,Christian Gunter,86,SCF,Defender,32,1,2,9,0,5,0,2,3,2,0,0,49,23,0,C,Christian,Gunter
688,Elias Kachunga,85,,Forward,24,6,1,0,0,4,0,9,8,12,0,0,0,0,0,E,Elias,Kachunga
689,Jimmy Briand,85,H96,Forward,25,3,6,0,0,2,0,7,4,17,0,0,0,0,0,J,Jimmy,Briand
690,Marco Reus,85,BD1,Midfielder,17,7,5,0,0,1,0,3,2,10,0,0,0,0,0,M,Marco,Reus
691,Kevin Wimmer,84,FCK1,Defender,32,0,0,12,0,4,1,1,0,0,0,0,38,18,1,K,Kevin,Wimmer
692,Vladimir Darida,83,SCF,Midfielder,27,6,1,0,0,3,1,5,4,5,0,1,0,0,0,V,Vladimir,Darida
693,Matthias Lehmann,83,FCK1,Midfielder,32,5,1,0,0,9,0,0,0,3,0,0,0,0,0,M,Matthias,Lehmann
694,Florian Klein,83,VFB,Midfielder,33,3,2,0,0,2,0,1,1,4,0,0,0,0,1,F,Florian,Klein
695,Baba Rahman,82,,Defender,28,0,4,8,1,4,0,2,2,0,0,0,39,18,0,B,Baba,Rahman
696,Mats Hummels,82,BD1,Defender,24,2,0,9,0,2,0,2,1,2,0,0,27,11,0,M,Mats,Hummels
697,Roman Burki,81,SCF,Goalkeeper,34,0,0,9,0,1,0,0,0,0,0,0,47,22,0,R,Roman,Burki
698,Benedikt Howedes,79,SCH4,Defender,28,2,0,8,1,8,0,0,0,1,0,0,32,13,0,B,Benedikt,Howedes
699,Max Meyer,78,SCH4,Midfielder,22,5,1,0,0,0,0,12,6,15,0,0,0,0,0,M,Max,Meyer
700,Anthony Modeste,78,,Forward,16,7,1,0,0,2,0,17,10,15,0,0,0,0,0,A,Anthony,Modeste
701,Marwin Hitz,78,,Goalkeeper,25,1,0,9,0,1,0,0,0,0,0,0,28,12,0,M,Marwin,Hitz
702,Stefan Bell,78,,Forward,31,3,1,0,0,2,0,1,0,0,0,0,0,0,0,S,Stefan,Bell
703,Nils Petersen,77,WB1,Forward,7,9,2,0,0,0,0,17,12,6,0,0,0,0,0,N,Nils,Petersen
704,Eugen Polanski,76,,Midfielder,29,5,0,0,0,8,0,1,1,6,0,0,0,0,0,E,Eugen,Polanski
705,Ivan Perisic,76,VFL,Midfielder,21,5,4,0,0,4,0,4,3,15,0,1,0,0,0,I,Ivan,Perisic
706,Salomon Kalou,76,HB1,Forward,21,6,0,0,0,2,0,8,6,8,0,0,0,0,0,S,Salomon,Kalou
707,Pawel Olkowski,76,FCK1,Defender,24,2,2,6,3,1,1,4,3,3,0,0,35,17,0,P,Pawel,Olkowski
708,Peter Pekarik,75,HB1,Defender,30,0,1,9,1,3,0,2,0,3,0,0,43,23,0,P,Peter,Pekarik
709,Thomas Kraft,74,HB1,Goalkeeper,32,0,0,9,1,3,0,0,0,1,0,0,47,25,0,T,Thomas,Kraft
710,Johan Djourou,74,HSV,Defender,32,0,0,9,1,4,0,0,0,2,0,0,46,24,0,J,Johan,Djourou
711,Theodor Gebre Selassie,74,WB1,Defender,25,3,1,7,0,0,0,1,1,1,0,0,42,23,0,T,Theodor,Selassie
712,Sebastian Rudy,73,,Midfielder,25,4,3,0,0,8,0,6,4,5,0,1,0,0,0,S,Sebastian,Rudy
713,Martin Stranzl,73,MON1,Defender,18,0,0,9,2,3,0,2,1,3,0,0,9,1,0,M,Martin,Stranzl
714,Henrikh Mkhitaryan,73,BD1,Midfielder,21,3,4,0,0,4,0,8,8,5,0,0,0,0,0,H,Henrikh,Mkhitaryan
715,Lukas Rupp,72,,Midfielder,21,4,1,0,0,3,0,13,10,10,0,0,0,0,0,L,Lukas,Rupp
716,Daniel Baier,72,,Midfielder,34,1,1,0,0,4,0,0,0,1,0,0,0,0,0,D,Daniel,Baier
717,Vieirinha,72,VFL,Midfielder,25,1,5,0,0,1,0,7,6,9,0,0,0,0,1,V,Vieirinha,Vieirinha
718,Admir Mehmedi,72,SCF,Forward,26,4,1,0,0,3,0,2,2,12,0,1,0,0,0,A,Admir,Mehmedi
719,Marc Stendera,71,EF,Midfielder,21,3,5,0,0,6,0,8,5,13,0,0,0,0,0,M,Marc,Stendera
720,Marcelo,71,H96,Defender,34,2,0,7,0,4,0,0,0,0,0,0,55,28,1,M,Marcelo,Marcelo
721,Oliver Baumann,71,,Goalkeeper,34,0,0,8,0,0,0,0,0,0,0,0,55,29,0,O,Oliver,Baumann
722,Daniel Ginczek,70,VFB,Forward,14,7,2,0,0,3,0,4,4,4,0,0,0,0,0,D,Daniel,Ginczek
723,Roy Beerens,70,HB1,Forward,23,4,1,0,0,2,0,6,3,7,0,0,0,0,0,R,Roy,Beerens
724,Ilkay Gundogan,70,BD1,Midfielder,22,3,4,0,0,2,0,3,1,8,0,0,0,0,0,I,Ilkay,Gundogan
725,Takashi Inui,70,EF,Midfielder,21,2,5,0,0,2,0,13,5,10,0,0,0,0,0,T,Takashi,Inui
726,Filip Kostic,69,VFB,Forward,15,3,5,0,0,5,0,18,14,7,0,0,0,0,0,F,Filip,Kostic
727,Valentin Stocker,69,HB1,Midfielder,22,3,4,0,0,6,0,6,4,13,0,0,0,0,0,V,Valentin,Stocker
728,Roman Neustadter,69,SCH4,Defender,28,2,0,6,0,6,0,5,1,5,0,0,39,16,0,R,Roman,Neustadter
729,Pirmin Schwegler,69,,Midfielder,26,1,5,0,0,5,0,2,2,11,0,0,0,0,0,P,Pirmin,Schwegler
730,Marcel Schmelzer,69,BD1,Defender,22,0,2,7,2,4,0,6,0,4,0,0,22,9,0,M,Marcel,Schmelzer
731,Ralf Fahrmann,69,SCH4,Goalkeeper,25,0,0,8,0,0,0,0,0,0,0,0,30,13,0,R,Ralf,Fahrmann
732,Felix Klaus,69,SCF,Midfielder,27,2,2,0,0,5,0,4,4,16,0,0,0,0,0,F,Felix,Klaus
733,Bastian Schweinsteiger,68,BM1,Midfielder,15,5,4,0,0,4,0,6,5,4,0,0,0,0,0,B,Bastian,Schweinsteiger
734,Franck Ribery,68,BM1,Midfielder,9,5,7,0,0,2,0,6,6,2,0,0,0,0,0,F,Franck,Ribery
735,Mortiz Stoppelkamp,68,,Midfielder,25,3,2,0,0,5,0,6,2,5,0,0,0,0,0,M,Mortiz,Stoppelkamp
736,Kevin Vogt,68,FCK1,Midfielder,30,1,3,0,0,8,0,3,2,3,0,0,0,0,0,K,Kevin,Vogt
737,Andreas Beck,67,,Defender,33,0,2,8,0,5,0,0,0,1,0,0,54,29,1,A,Andreas,Beck
738,Neven Subotic,67,BD1,Defender,23,2,0,7,1,9,0,8,4,1,0,0,33,14,0,N,Neven,Subotic
739,Yuya Osako,67,FCK1,Forward,16,3,3,0,0,1,0,15,12,10,0,0,0,0,0,Y,Yuya,Osako
740,Emir Spahic,67,BL1,Defender,22,1,0,9,1,7,0,1,0,1,0,0,25,13,0,E,Emir,Spahic
741,Daniel Brosinski,66,,Midfielder,32,0,3,0,0,4,1,0,0,4,0,0,0,0,0,D,Daniel,Brosinski
742,Adam Szalai,66,,Forward,13,4,4,0,0,2,1,18,13,8,0,0,0,0,0,A,Adam,Szalai
743,Pierre-Michel Lasogga,66,HSV,Forward,22,4,0,0,0,2,0,5,4,10,0,0,0,0,0,P,Pierre-Michel,Lasogga
744,Atsuto Uchida,66,SCH4,Defender,18,0,3,7,0,2,0,5,1,0,0,0,18,6,0,A,Atsuto,Uchida
745,Ja-Cheol Koo,65,,Midfielder,16,5,1,0,0,3,0,10,8,8,0,0,0,0,0,J,Ja-Cheol,Koo
746,Ron-Robert Zieler,65,H96,Goalkeeper,34,0,0,7,0,3,0,0,0,0,0,0,55,28,0,R,Ron-Robert,Zieler
747,Julian Schieber,65,HB1,Forward,15,7,0,0,0,1,0,2,1,5,0,0,0,0,0,J,Julian,Schieber
748,Jan-Ingwer Callsen-Braker,65,,Defender,22,1,2,6,0,4,0,1,1,0,0,0,28,11,0,J,Jan-Ingwer,Callsen-Braker
749,Alexandru Maxim,65,VFB,Midfielder,14,2,6,0,0,2,0,16,11,7,0,0,0,0,0,A,Alexandru,Maxim
750,Makoto Hasebe,65,EF,Midfielder,33,0,2,0,0,7,0,0,0,7,0,0,0,0,0,M,Makoto,Hasebe
751,Roman Weidenfeller,64,BD1,Goalkeeper,25,0,0,7,0,0,0,7,0,0,0,0,32,14,0,R,Roman,Weidenfeller
752,Tarik Elyounoussi,64,,Forward,17,4,1,0,0,1,0,14,8,11,0,0,0,0,0,T,Tarik,Elyounoussi
753,Oliver Sorg,64,SCF,Defender,24,1,3,5,1,3,0,4,1,5,0,0,37,18,0,O,Oliver,Sorg
754,Timo Werner,64,VFB,Forward,16,3,1,0,0,2,0,18,16,8,0,0,0,0,0,T,Timo,Werner
755,Mehdi Benatia,64,BM1,Defender,13,1,0,8,3,5,0,11,2,2,0,0,6,2,0,M,Mehdi,Benatia
756,Christian Fuchs,64,SCH4,Midfielder,20,2,4,0,0,3,0,9,5,7,0,0,0,0,0,C,Christian,Fuchs
757,Jaroslav Drobny,64,HSV,Goalkeeper,23,0,0,8,0,3,1,7,0,0,2,0,33,18,0,J,Jaroslav,Drobny
758,Maximilian Arnold,63,VFL,Midfielder,17,4,2,0,0,7,0,12,10,8,0,0,0,0,0,M,Maximilian,Arnold
759,Xabi Alonso,63,BM1,Midfielder,24,2,3,0,0,6,0,6,2,11,0,0,0,0,0,X,Xabi,Alonso
760,Christopher Kramer,62,MON1,Midfielder,28,2,1,0,0,6,0,3,2,3,0,0,0,0,1,C,Christopher,Kramer
761,Granit Xhaka,62,MON1,Midfielder,30,2,1,0,0,11,0,0,0,2,0,0,0,0,0,G,Granit,Xhaka
762,Suleyman Koc,62,,Midfielder,23,1,2,0,0,1,0,7,6,14,0,0,0,0,0,S,Suleyman,Koc
763,Josip Drmic,62,BL1,Forward,5,6,1,0,0,1,0,28,20,3,0,0,0,0,0,J,Josip,Drmic
764,Uwe Hunemeier,62,,Defender,32,2,1,6,0,4,0,0,0,3,0,0,58,32,1,U,Uwe,Hunemeier
765,Zoltan Stieber,61,HSV,Midfielder,16,3,2,0,0,1,0,15,9,4,0,0,0,0,0,Z,Zoltan,Stieber
766,Marvin Bakalorz,61,,Midfielder,26,1,2,0,0,2,1,4,3,8,0,0,0,0,0,M,Marvin,Bakalorz
767,Nicolai Muller,61,HSV,Midfielder,24,1,4,0,0,7,0,4,3,10,0,0,0,0,0,N,Nicolai,Muller
768,Julian Brandt,60,BL1,Midfielder,10,4,2,0,0,0,0,19,14,7,0,0,0,0,0,J,Julian,Brandt
769,Mario Vrancic,60,,Midfielder,23,2,1,0,0,6,0,9,7,8,0,0,0,0,0,M,Mario,Vrancic
770,Robin Knoche,60,VFL,Midfielder,24,2,0,0,0,0,0,9,2,0,0,0,0,0,0,R,Robin,Knoche
771,Lukas Kruse,60,,Goalkeeper,34,0,0,6,0,0,0,0,0,0,1,0,65,37,0,L,Lukas,Kruse
772,Mike Frantz,60,SCF,Midfielder,15,4,1,0,0,4,0,12,11,10,0,0,0,0,0,M,Mike,Frantz
773,Luiz Gustavo,60,VFL,Midfielder,30,2,0,0,0,11,0,1,1,5,0,0,0,0,0,L,Luiz,Gustavo
774,Lars Bender,60,BL1,Midfielder,25,1,3,0,0,5,0,1,1,10,0,0,0,0,0,L,Lars,Bender
775,Dennis Aogo,60,SCH4,Defender,20,0,1,7,2,8,0,8,5,1,0,0,28,12,0,D,Dennis,Aogo
776,Thorgan Hazard,60,MON1,Midfielder,7,1,7,0,0,1,0,27,21,5,0,0,0,0,0,T,Thorgan,Hazard
777,Daniel Schwaab,59,VFB,Defender,27,1,1,6,0,2,0,6,4,5,0,0,54,29,0,D,Daniel,Schwaab
778,John Anthony Brooks,59,HB1,Defender,25,1,0,8,1,5,0,5,3,1,0,0,44,25,1,J,John,Brooks
779,Roel Brouwers,59,MON1,Defender,15,1,0,5,3,2,0,11,5,1,0,0,17,5,0,R,Roel,Brouwers
780,Rafael van der Vaart,59,HSV,Midfielder,22,4,1,0,0,10,0,6,2,15,0,0,0,0,0,R,Rafael,Vaart
781,Joel Matip,58,SCH4,Defender,17,2,0,4,2,3,0,5,4,1,0,0,22,7,0,J,Joel,Matip
782,Tranquillo Barnetta,58,SCH4,Midfielder,10,3,4,0,0,0,0,24,11,5,0,0,0,0,0,T,Tranquillo,Barnetta
783,Christian Schulz,57,H96,Defender,31,1,0,6,0,7,0,0,0,5,0,0,52,27,0,C,Christian,Schulz
784,Bastian Oczipka,57,EF,Defender,28,1,4,5,0,6,0,4,2,1,0,0,57,32,0,B,Bastian,Oczipka
785,Heiko Westermann,57,HSV,Defender,27,0,0,7,1,4,0,3,1,4,0,0,44,24,0,H,Heiko,Westermann
786,Tin Jedvaj,56,BL1,Defender,18,2,1,5,4,6,1,4,4,4,0,0,26,13,1,T,Tin,Jedvaj
787,Sven Ulreich,55,VFB,Goalkeeper,28,0,0,5,0,0,0,5,0,0,0,0,44,21,0,S,Sven,Ulreich
788,Anis Ben Hatira,55,HB1,Midfielder,11,4,4,0,0,3,0,8,4,8,0,0,0,0,0,A,Anis,Hatira
789,Timothy Chandler,55,EF,Midfielder,25,1,1,0,0,7,0,7,4,0,0,0,0,0,0,T,Timothy,Chandler
790,Tobias Strobl,54,,Defender,26,0,1,7,1,6,0,5,4,1,0,0,51,29,0,T,Tobias,Strobl
791,Sebastian Rode,54,BM1,Midfielder,8,2,5,0,0,2,0,23,15,2,0,0,0,0,0,S,Sebastian,Rode
792,Clemens Fritz,54,WB1,Midfielder,26,0,2,0,0,5,0,3,1,5,0,0,0,0,0,C,Clemens,Fritz
793,Roberto Hilbert,53,BL1,Midfielder,21,0,5,0,0,6,0,8,2,4,0,0,0,0,0,R,Roberto,Hilbert
794,Sebastian Prodl,53,WB1,Defender,20,3,1,6,0,5,0,2,2,1,0,0,42,26,0,S,Sebastian,Prodl
795,Niko Bungert,53,,Forward,23,1,1,0,0,4,0,3,3,1,0,0,0,0,0,N,Niko,Bungert
796,Andre Hahn,52,MON1,Midfielder,15,3,1,0,0,4,0,15,8,9,0,0,0,0,0,A,Andre,Hahn
797,Pablo de Blasis,52,,Midfielder,13,1,5,0,0,1,0,15,7,8,0,0,0,0,0,P,Pablo,Blasis
798,Marco Hoger,52,SCH4,Midfielder,26,1,2,0,0,11,0,2,0,10,0,0,0,0,0,M,Marco,Hoger
799,Nico Schulz,52,HB1,Midfielder,24,1,0,0,0,2,1,4,4,8,0,0,0,0,0,N,Nico,Schulz
800,Fabian Lustenberger,52,HB1,Midfielder,26,0,1,0,0,4,0,3,1,6,0,0,0,0,0,F,Fabian,Lustenberger
801,Sascha Riether,51,SCF,Defender,16,0,0,7,1,3,0,10,3,3,0,0,22,11,0,S,Sascha,Riether
802,Pierre-Emile Hojbjerg,51,BM1,Midfielder,13,2,3,0,0,5,0,17,11,6,0,0,0,0,0,P,Pierre-Emile,Hojbjerg
803,Miso Brecko,51,FCK1,Defender,17,0,1,6,2,1,0,16,2,7,0,0,26,15,0,M,Miso,Brecko
804,Harvard Nordtveit,51,MON1,Defender,11,2,0,1,7,2,1,22,11,5,0,0,19,5,0,H,Harvard,Nordtveit
805,Marco Russ,50,EF,Defender,26,2,3,3,0,5,0,0,0,3,0,0,51,28,0,M,Marco,Russ
806,Per Cijan Skjelbred,50,HSV,Midfielder,26,0,2,0,0,8,0,2,0,5,0,0,0,0,0,P,Per,Skjelbred
807,Dennis Diekmeier,50,HSV,Defender,19,0,0,6,2,7,0,6,2,4,0,0,24,11,0,D,Dennis,Diekmeier
808,Leonardo Bittencourt,49,H96,Midfielder,15,1,3,0,0,6,0,12,11,9,0,0,0,0,0,L,Leonardo,Bittencourt
809,Hiroki Sakai,49,H96,Defender,27,0,0,6,0,6,0,3,0,3,0,0,44,23,0,H,Hiroki,Sakai
810,Miiko Albornoz,49,H96,Defender,25,0,3,2,2,2,0,4,3,6,0,0,47,23,0,M,Miiko,Albornoz
811,Erik Durm,49,BD1,Defender,19,1,1,4,0,2,0,4,0,2,0,0,26,11,0,E,Erik,Durm
812,Kyriakos Papadopoulos,49,BL1,Defender,9,2,1,4,5,5,0,8,5,2,0,0,13,8,0,K,Kyriakos,Papadopoulos
813,Ermin Bicakcic,48,,Defender,24,1,0,5,0,4,0,5,0,2,0,0,40,21,0,E,Ermin,Bicakcic
814,Josuha Guilavogui,48,VFL,Midfielder,21,1,0,0,0,5,0,10,6,8,0,0,0,0,0,J,Josuha,Guilavogui
815,Jairo,47,,Midfielder,11,2,2,0,0,2,0,15,11,7,0,0,0,0,0,J,Jairo,Jairo
816,Julian Korb,47,MON1,Midfielder,23,0,1,0,0,3,0,9,1,2,0,0,0,0,0,J,Julian,Korb
817,Ciro Immobile,47,BD1,Forward,9,3,1,0,0,1,0,23,14,4,0,1,0,0,0,C,Ciro,Immobile
818,Sebastien Langkamp,47,HB1,Defender,15,1,0,6,0,4,0,3,1,0,0,0,19,9,0,S,Sebastien,Langkamp
819,Markus Feulner,46,,Midfielder,23,1,0,0,0,7,0,7,2,6,0,0,0,0,0,M,Markus,Feulner
820,Jens Wemmer,46,,Midfielder,17,1,1,0,0,0,0,8,4,5,0,0,0,0,0,J,Jens,Wemmer
821,Julian Baumgartlinger,46,,Midfielder,26,0,0,0,0,3,0,1,0,4,0,0,0,0,1,J,Julian,Baumgartlinger
822,Kevin Trapp,45,EF,Goalkeeper,22,0,0,5,0,1,0,0,0,1,0,0,35,18,0,K,Kevin,Trapp
823,Manuel Schmiedebach,45,H96,Defender,26,0,0,5,1,5,0,4,2,8,0,0,48,26,0,M,Manuel,Schmiedebach
824,Matthias Ostrzolek,45,HSV,Defender,23,0,1,6,0,5,0,9,2,3,0,0,44,25,0,M,Matthias,Ostrzolek
825,Sebastian Jung,45,VFL,Forward,17,0,2,0,0,0,0,15,5,4,0,0,0,0,0,S,Sebastian,Jung
826,Junior Diaz,45,,Defender,17,1,1,3,3,4,0,14,2,5,0,0,26,13,0,J,Junior,Diaz
827,Alban Meha,45,,Midfielder,13,3,0,0,0,1,0,8,5,3,0,0,0,0,0,A,Alban,Meha
828,Levin Oztunali,45,BL1,Midfielder,10,1,3,0,0,1,0,20,12,8,0,0,0,0,0,L,Levin,Oztunali
829,Jannik Vestergaard,45,,Defender,16,2,0,3,3,3,0,12,5,1,0,0,32,17,0,J,Jannik,Vestergaard
830,Stefan Reinartz,44,BL1,Defender,9,1,0,5,4,2,0,17,8,1,0,0,21,13,0,S,Stefan,Reinartz
831,Daniel Bruckner,44,,Midfielder,23,0,1,0,0,5,0,3,0,2,0,0,0,0,0,D,Daniel,Bruckner
832,Sven Schipplock,44,,Forward,8,3,0,0,0,4,0,21,17,7,0,0,0,0,0,S,Sven,Schipplock
833,Branimir Hrgota,44,MON1,Forward,8,2,3,0,0,0,0,26,9,7,0,0,0,0,0,B,Branimir,Hrgota
834,Dominik Kohr,43,,Midfielder,19,1,1,0,0,10,0,14,7,13,0,0,0,0,0,D,Dominik,Kohr
835,Alexander Esswein,43,,Forward,10,1,3,0,0,0,0,12,9,9,0,0,0,0,0,A,Alexander,Esswein
836,Lukasz Piszczek,43,BD1,Defender,19,0,1,3,2,4,0,5,3,3,0,0,30,13,0,L,Lukasz,Piszczek
837,Ibrahima Traore,42,MON1,Midfielder,8,2,1,0,0,3,0,23,16,5,0,0,0,0,0,I,Ibrahima,Traore
838,Artjoms Rudnevs,42,HSV,Midfielder,7,1,3,0,0,1,0,22,15,2,0,0,0,0,0,A,Artjoms,Rudnevs
839,Jens Hegeler,42,HB1,Defender,14,1,1,2,6,4,0,16,10,2,0,0,36,20,0,J,Jens,Hegeler
840,Raphael Wolf,42,WB1,Goalkeeper,27,0,0,5,0,1,0,5,0,1,0,0,53,31,0,R,Raphael,Wolf
841,Matija Nastasic,42,SCH4,Defender,16,0,0,5,0,3,0,0,0,0,0,0,18,7,0,M,Matija,Nastasic
842,Simon Rolfes,41,BL1,Midfielder,13,1,1,0,0,4,0,12,11,7,0,0,0,0,0,S,Simon,Rolfes
843,Sebastian Kehl,41,BD1,Midfielder,20,0,1,0,0,3,0,4,1,4,0,0,0,0,0,S,Sebastian,Kehl
844,Maximilian Philipp,41,SCF,Forward,10,1,2,0,0,4,0,15,14,6,0,0,0,0,0,M,Maximilian,Philipp
845,Jan Kirchhoff,41,SCH4,Defender,12,0,0,4,2,2,0,4,2,6,0,0,11,3,0,J,Jan,Kirchhoff
846,Lucas Piazon,40,EF,Forward,11,2,0,0,0,3,0,21,11,5,0,0,0,0,0,L,Lucas,Piazon
847,Sokratis Papastathopoulos,40,BD1,Defender,19,1,0,3,1,6,0,8,2,1,0,0,30,13,0,S,Sokratis,Papastathopoulos
848,Marcel Schafer,40,VFL,Defender,7,0,2,2,3,0,0,24,9,1,0,0,14,3,0,M,Marcel,Schafer
849,Adrian Ramos,40,BD1,Forward,6,2,2,0,0,0,0,17,12,4,0,0,0,0,0,A,Adrian,Ramos
850,Lewis Holtby,40,HSV,Midfielder,17,0,2,0,0,5,0,7,5,4,0,0,0,0,0,L,Lewis,Holtby
851,Pavel Krmas,39,SCF,Defender,22,0,0,5,0,7,0,6,0,3,0,0,32,15,1,P,Pavel,Krmas
852,Timo Baumgartl,39,VFB,Defender,18,0,0,4,0,1,0,5,2,0,0,0,30,14,0,T,Timo,Baumgartl
853,Karim Guede,39,SCF,Midfielder,12,0,4,0,0,3,0,12,6,8,0,0,0,0,0,K,Karim,Guede
854,Alexander Madlung,39,EF,Defender,14,4,0,4,0,5,0,16,8,0,0,0,43,25,1,A,Alexander,Madlung
855,Marcell Jansen,39,HSV,Defender,11,2,1,4,0,1,0,5,4,3,0,0,26,15,0,M,Marcell,Jansen
856,Felix Kroos,39,WB1,Midfielder,14,0,1,0,0,4,0,18,12,7,0,0,0,0,0,F,Felix,Kroos
857,Tim Matavz,38,,Forward,4,3,1,0,0,0,0,19,12,4,0,0,0,0,0,T,Tim,Matavz
